,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),genre,genre_id
37043,['Glenn Gould'],[803752],0.388,0.486,0.871,98.631,-13.924,1,4,0.979,0.522,0.438,0.0325,0,375213,15,1957,1957,"Keyboard Concerto No. * in E Major, BWV ***** III. Allegro",Classical,2.0
68556,['Pierre Boulez'],[795288],0.176,0.0506,0.0368,109.352,-24.976,0,8,0.963,0.851,0.0656,0.0401,0,217093,1,1948,1948,"Le sacre du printemps ***** version): Pt. * ""Adoration of the Earth"", Introduction",Classical,2.0
3337,['Wolfgang Amadeus Mozart'],[26350],0.492,0.186,0.772,161.036,-15.078,1,3,0.95,0.0831,0.363,0.0672,0,335987,0,1938,1938,"Divertimento in E-Flat Major, K. 563 ""Puchberg"": VI. Rondo (Allegro)",Classical,2.0
44574,['John Adams'],[757335],0.305,0.31,0.24,154.775,-19.617,1,7,0.908,0.695,0.0574,0.0355,0,745933,30,1987,4/15/1987,The Chairman Dances (Foxtrot for Orchestra),Classical,2.0
53128,['Leonard Bernstein'],[239859],0.472,0.0531,0.234,107.29,-27.607,1,5,0.911,0.0,0.25,0.0437,0,67067,0,1950,1950,"**** Theatre Piece for Singers, Players and Dancers I: 3. Responsory: Alleluia",Classical,2.0
53210,['Leonard Bernstein'],[239859],0.338,0.435,0.191,84.142,-11.876,1,5,0.806,0.788,0.674,0.0539,0,183240,8,1961,1961,"Symphonic Dances (From ""West Side Story""): VII. Fugue, ""Cool"" - Allegretto",Classical,2.0
37089,['Glenn Gould'],[803752],0.315,0.384,0.967,122.001,-19.823,0,9,0.994,0.857,0.111,0.0544,0,139933,7,1956,1956,"English Suite No. * in A Minor, BWV 807: VIII. Gigue",Classical,2.0
53147,['Leonard Bernstein'],[239859],0.108,0.0269,0.0329,82.642,-25.991,1,7,0.957,0.312,0.106,0.0442,0,487067,12,1959,1959,"Symphony No. 9 in E-Flat Major, Op. 70: II. Moderato",Classical,2.0
3215,['Wolfgang Amadeus Mozart'],[26350],0.194,0.079,0.082,100.309,-21.389,1,4,0.969,0.498,0.126,0.0425,0,517360,58,1982,1982,"Adagio in E Major, K. ***",Classical,2.0
3145,['Wolfgang Amadeus Mozart'],[26350],0.233,0.097,0.301,86.966,-15.629,1,9,0.945,0.218,0.101,0.0423,0,306000,0,1948,1948,"Quartet No. ** in A Major for Strings, K. 464: I. Allegro",Classical,2.0
7800,['Andrea Bocelli'],[751613],0.241,0.367,0.302,135.267,-7.95,1,7,0.844,0.00279,0.0873,0.0311,0,250984,66,1995,1/1/1995,Con Te Partirò,Classical,2.0
37189,['Glenn Gould'],[803752],0.252,0.115,0.2,181.194,-22.765,0,4,0.994,0.877,0.239,0.0537,0,596240,23,1957,1957,"******* No. 6 in E minor, BWV 830: I. Toccata",Classical,2.0
53314,['Leonard Bernstein'],[239859],0.356,0.23,0.326,96.811,-14.844,1,7,0.831,0.924,0.0975,0.0385,0,289093,26,1960,1960,"Eugene Onegin, Op. *** TH 5: Polonaise. Moderato",Classical,2.0
37016,['Glenn Gould'],[803752],0.391,0.273,0.613,96.849,-15.896,0,6,0.996,0.945,0.0875,0.0374,0,190267,5,1955,1955,"The Well-Tempered Clavier, Book ** BWV 870-893: Fugue No. ** in F-Sharp Minor, BWV 883",Classical,2.0
3168,['Wolfgang Amadeus Mozart'],[26350],0.204,0.027,0.115,78.898,-26.797,1,10,0.989,0.893,0.0817,0.0333,0,594600,21,1984,1/1/1984,"Piano Concerto In D Minor, K. 466, *** Movement",Classical,2.0
37161,['Glenn Gould'],[803752],0.286,0.024,0.291,87.214,-31.991,1,7,0.995,0.928,0.133,0.0435,0,132400,20,1956,1956,"Goldberg Variations, BWV 988: Aria da capo",Classical,2.0
37086,['Glenn Gould'],[803752],0.388,0.19,0.394,100.502,-19.812,1,0,0.989,0.873,0.111,0.0331,0,579853,25,1968,1968,"Die Meistersinger von Nürnberg, WWV 96: Prelude (Arr. for Piano by Glenn Gould)",Classical,2.0
53042,['Leonard Bernstein'],[239859],0.0884,0.134,0.0354,55.756,-18.821,1,4,0.901,0.902,0.108,0.0418,0,456533,0,1950,1950,"Symphony No. * ""Jeremiah"": I. Prophecy",Classical,2.0
3410,['Wolfgang Amadeus Mozart'],[26350],0.522,0.144,0.777,89.932,-13.275,1,3,0.939,0.0114,0.119,0.0667,0,255747,0,1938,1938,"Divertimento in E-Flat Major, K. 563 ""Puchberg"": III. Menuetto (Allegretto) - Trio",Classical,2.0
3173,['Wolfgang Amadeus Mozart'],[26350],0.149,0.0783,0.118,84.318,-22.543,1,3,0.982,0.846,0.152,0.0472,0,277787,0,1949,1/1/1949,"Symphony No.33 in B flat, ****** ** Andante moderato",Classical,2.0
68552,['Pierre Boulez'],[795288],0.528,0.453,0.188,125.095,-13.569,0,2,0.854,0.858,0.416,0.0777,0,276987,1,1948,1948,"Le sacre du printemps ***** version): Pt. * ""The Sacrifice"", Sacrificial Dance",Classical,2.0
2960,['Wolfgang Amadeus Mozart'],[26350],0.127,0.0896,0.0397,173.032,-20.807,1,3,0.979,0.0714,0.068,0.0496,0,390133,24,1984,1/1/1984,"**** In C Minor, K. **** Kyrie",Classical,2.0
7806,['Andrea Bocelli'],[751613],0.176,0.275,0.087,103.964,-14.729,1,10,0.968,0.000177,0.106,0.0371,0,266160,43,1995,1/1/1995,Ave Maria,Classical,2.0
53302,['Leonard Bernstein'],[239859],0.269,0.321,0.177,93.508,-9.49,1,5,0.978,0.00418,0.23,0.0355,0,155120,0,1950,1950,"********* (From ""West Side Story"")",Classical,2.0
36998,['Glenn Gould'],[803752],0.516,0.364,0.951,100.731,-19.033,0,4,0.994,0.899,0.112,0.0482,0,284667,7,1956,1956,"English Suite No. 5 in E Minor, BWV **** I. Prelude",Classical,2.0
37100,['Glenn Gould'],[803752],0.235,0.21,0.666,149.734,-26.537,0,4,0.991,0.891,0.113,0.0431,0,44800,16,1963,1963,"Invention No. ** in A Minor, BWV 784",Classical,2.0
55588,['Louis and Bebe Barron'],[1352264],0.258,0.189,0.036,104.916,-21.313,1,0,0.975,0.928,0.129,0.0498,0,141893,11,1956,1956,Main ****** (Overture),Classical,2.0
57224,['Maria Callas'],[740576],0.553,0.289,0.463,110.572,-12.755,1,10,0.979,7.13e-05,0.595,0.199,0,147440,0,1952,1952,Mi sia permesso al ****** consesso...,Classical,2.0
3470,['Wolfgang Amadeus Mozart'],[26350],0.357,0.0437,0.63,134.454,-16.08,1,2,0.917,0.534,0.0599,0.0449,0,127933,0,1947,1947,"******** No. ** in G Major, K. **** ""Eine Kleine Nachtmusik"": III. Menuetto. Allegretto - Trio",Classical,2.0
53318,['Leonard Bernstein'],[239859],0.256,0.243,0.194,117.687,-16.148,1,3,0.9,0.757,0.122,0.0406,0,620173,0,1947,1947,"Violin Concerto No. * in G Minor, Op. 63: II. Andante *****",Classical,2.0
36964,['Glenn Gould'],[803752],0.374,0.357,0.967,119.052,-19.302,1,5,0.992,0.933,0.118,0.0426,0,217907,15,1957,1957,"Italian Concerto in F Major, BWV **** III. Presto - Version of ****",Classical,2.0
53090,['Leonard Bernstein'],[239859],0.141,0.0068,0.0326,77.07,-37.31,0,5,0.864,0.509,0.104,0.0464,0,483133,38,1983,12/1/1983,"Tristan und Isolde, WWV 90 / Act 3: Prelude - Live",Classical,2.0
53074,['Leonard Bernstein'],[239859],0.377,0.204,0.202,169.329,-17.092,1,0,0.898,5.87e-05,0.775,0.171,0,330867,0,1950,1950,"Trouble in Tahiti - An Opera in Seven Scenes: Scene I: ""How could you say the thing that you did""",Classical,2.0
3415,['Wolfgang Amadeus Mozart'],[26350],0.522,0.112,0.554,81.793,-18.719,1,5,0.979,0.243,0.186,0.0679,0,326293,0,1938,1938,"Sonate pour violon et piano No. ** in F Major, K. 376: III. Rondo (Allegretto grazioso)",Classical,2.0
3124,['Wolfgang Amadeus Mozart'],[26350],0.672,0.148,0.346,124.307,-20.506,1,2,0.951,0.0,0.415,0.446,0,139627,0,1955,1/1/1955,"Le nozze di Figaro, ***** / Act 3: ""Che imbarazzo è mai questo...Via, ***** core""",Classical,2.0
53088,['Leonard Bernstein'],[239859],0.199,0.0872,0.12,84.992,-21.852,1,8,0.888,0.728,0.0926,0.0388,0,701227,19,1964,1964,"Symphony No. * in C Minor ""Resurrection"": II. Andante moderato",Classical,2.0
3541,['Wolfgang Amadeus Mozart'],[26350],0.171,0.207,0.206,182.586,-21.774,1,0,0.973,0.0214,0.641,0.0732,0,246933,1,1953,7/27/1953,"Don Giovanni, K. **** Act II: Vedrai, carino (Live)",Classical,2.0
53221,['Leonard Bernstein'],[239859],0.186,0.124,0.248,77.903,-15.271,1,1,0.978,0.865,0.111,0.0434,0,183267,48,1960,1960,Appalachian Spring: VII. Doppio movimento,Classical,2.0
36987,['Glenn Gould'],[803752],0.377,0.142,0.716,93.935,-26.877,0,1,0.995,0.92,0.109,0.0486,0,160853,22,1963,1963,"Prelude and Fugue No. 4 in C-Sharp Minor, BWV 849: Prelude",Classical,2.0
3636,['Wolfgang Amadeus Mozart'],[26350],0.257,0.109,0.0611,86.777,-21.635,1,9,0.978,0.00252,0.126,0.0443,0,461053,0,1947,1947,"Exsultate Jubilate, K. *** ******* II. Andante",Classical,2.0
53410,['Leonard Bernstein'],[239859],0.471,0.516,0.147,126.967,-12.117,0,2,0.886,0.822,0.169,0.0802,0,283600,13,1958,1958,The Rite of Spring (Scenes of Pagan Russia in Two Parts): Sacrificial Dance (The Chosen Victim),Classical,2.0
37022,['Glenn Gould'],[803752],0.267,0.275,0.96,156.326,-20.675,1,7,0.99,0.927,0.142,0.0398,0,57973,8,1956,1956,"Goldberg Variations, BWV 988: Variation *** Canone all' Ottava. a * Clav. - **** Version",Classical,2.0
37246,['Glenn Gould'],[803752],0.495,0.239,0.964,100.722,-21.627,0,4,0.993,0.879,0.152,0.076,0,87533,19,1957,1957,"Prelude and Fughetta in E Minor, BWV 900: I. Prelude",Classical,2.0
57253,['Maria Callas'],[740576],0.388,0.114,0.0863,108.7,-15.796,0,5,0.985,5.22e-06,0.198,0.0655,0,163120,0,1953,1953,"Ponchielli: La Gioconda, Act 4: ""O furibonda iena"" (Enzo, Gioconda, Laura)",Classical,2.0
3520,['Wolfgang Amadeus Mozart'],[26350],0.141,0.028,0.152,93.83,-26.823,1,5,0.985,0.891,0.0936,0.0421,0,295027,0,1947,1947,"******* Concerto in B-Flat Major, K. **** II. Andante ma adagio",Classical,2.0
36966,['Glenn Gould'],[803752],0.398,0.0259,0.0763,130.776,-28.353,1,0,0.99,0.918,0.0946,0.0441,0,237733,15,1961,1961,"Intermezzo No. 7 in A Minor, Op. 76 - Moderato semplice - Remastered",Classical,2.0
53234,['Leonard Bernstein'],[239859],0.192,0.0336,0.138,106.651,-19.376,0,1,0.953,0.956,0.112,0.0328,0,145440,10,1950,1950,Pictures at an Exhibition: IV. Bydlo,Classical,2.0
11727,['Bidu Sayão'],[1950198],0.456,0.105,0.227,103.056,-15.967,1,7,0.962,0.000363,0.591,0.0501,0,193160,0,1942,1942,Obéissons from Manon (Act III),Classical,2.0
3315,['Wolfgang Amadeus Mozart'],[26350],0.145,0.0436,0.163,91.688,-21.872,1,2,0.99,0.541,0.117,0.0437,0,341920,0,1938,1938,"Quintette pour clarinette et cordes in A Major, K. **** II. Larghetto",Classical,2.0
7697,['André Previn'],[30250],0.474,0.476,0.309,108.811,-16.824,1,9,0.955,0.0377,0.219,0.572,0,38640,19,1964,1964,Ascot Gavotte (reprise)* - Voice,Classical,2.0
7756,['André Previn'],[30250],0.109,0.167,0.0692,86.554,-18.669,0,4,0.91,0.92,0.109,0.0382,0,166867,63,1976,1976,"Tchaikovsky: Swan Lake, Op. *** Act ** No. *** Scène (Moderato)",Classical,2.0
3255,['Wolfgang Amadeus Mozart'],[26350],0.29,0.218,0.308,77.247,-20.075,1,10,0.902,2.3e-06,0.958,0.145,0,626933,0,1942,1/1/1942,"Le nozze di Figaro, K. *** (Excerpts Sung in German): Nun scheint ja alles still zu sein",Classical,2.0
53003,['Leonard Bernstein'],[239859],0.45,0.578,0.4,134.358,-12.274,1,5,0.601,0.00797,0.333,0.177,0,327333,0,1950,1950,On The Town: Dance: The Real Coney Island - Excerpt,Classical,2.0
3593,['Wolfgang Amadeus Mozart'],[26350],0.334,0.203,0.105,86.55,-14.078,1,0,0.983,0.0276,0.278,0.0431,0,369200,0,1953,1953,"Le nozze di Figaro, K. **** Act III: ""Dove sono i bei momenti""",Classical,2.0
3479,['Wolfgang Amadeus Mozart'],[26350],0.162,0.137,0.0392,171.421,-17.531,1,3,0.97,0.000712,0.111,0.0457,0,225840,1,1950,1950,"Le nozze di Figaro, ***** / Act ** ""Porgi amor""",Classical,2.0
37194,['Glenn Gould'],[803752],0.329,0.156,0.819,122.575,-26.07,1,0,0.991,0.889,0.0932,0.0483,0,142000,31,1963,1963,"Prelude and Fugue No. * in C Major, BWV 846: Prelude",Classical,2.0
53267,['Leonard Bernstein'],[239859],0.28,0.045,0.053,167.974,-22.132,1,9,0.993,3.54e-05,0.13,0.0462,0,336413,4,1950,1950,Songs and Dances of Death: No. ** Lullaby,Classical,2.0
53324,['Leonard Bernstein'],[239859],0.701,0.106,0.543,81.832,-18.856,0,1,0.96,0.0,0.696,0.506,0,104120,1,1950,1950,Peter Pan (Remastered): The Lost Boys,Classical,2.0
53209,['Leonard Bernstein'],[239859],0.0796,0.131,0.0659,81.638,-21.517,1,2,0.975,0.836,0.0907,0.0441,0,293267,10,1961,1961,"Symphony No. 4 in D Minor, Op. *** ***** Version): II. Romanze. Ziemlich langsam",Classical,2.0
57387,['Maria Callas'],[740576],0.265,0.158,0.145,97.022,-15.303,1,0,0.988,0.0174,0.0826,0.0409,0,304787,14,1955,1955,"Puccini: Madama Butterfly, Act ** ""Ieri son salita tutta sola"" (Butterfly, Goro, Comissario, Sharpless, ******** Registrar, Chorus)",Classical,2.0
53360,['Leonard Bernstein'],[239859],0.506,0.404,0.532,119.175,-13.354,0,2,0.949,0.51,0.257,0.0581,0,362893,0,1947,1947,"Violin Concerto No. * in G Minor, Op. 63: III. Allegro, ben marcato",Classical,2.0
2954,['Wolfgang Amadeus Mozart'],[26350],0.54,0.339,0.477,105.85,-14.606,1,7,0.895,0.0203,0.425,0.0644,0,151560,9,1956,1/1/1956,"Die Zauberflöte, ***** / Act ** ""Pa-Pa-Pa-Pa-Pa-Pa-Papagena!""",Classical,2.0
2911,['Wolfgang Amadeus Mozart'],[26350],0.596,0.101,0.417,124.071,-22.769,1,1,0.988,0.000148,0.256,0.494,0,48160,0,1942,1/1/1942,"Don Giovanni, K. *** (Excerpts): Fermati, scellerato!",Classical,2.0
2850,['Wolfgang Amadeus Mozart'],[26350],0.339,0.22,0.315,83.245,-14.981,1,7,0.915,0.41,0.106,0.0466,0,544760,0,1948,1948,"Quintet No. 4 in G Minor for Strings, K. **** IV. Adagio - Allegro",Classical,2.0
37009,['Glenn Gould'],[803752],0.33,0.146,0.707,92.148,-24.456,1,10,0.994,0.92,0.109,0.0418,0,112053,14,1960,1960,"******* No. * in B-Flat Major, BWV **** I. Praeludium - Remastered",Classical,2.0
53321,['Leonard Bernstein'],[239859],0.473,0.51,0.137,126.787,-12.428,0,2,0.89,0.809,0.189,0.0804,0,283587,0,1948,1948,The Rite of Spring (Scenes of Pagan Russia in two parts): Part Two - The Sacrifice: Sacrificial Dance (The Chosen Victim),Classical,2.0
68432,['Philip Glass'],[849672],0.29,0.0126,0.0333,117.779,-27.648,0,4,0.987,0.943,0.0973,0.0592,0,339733,33,1989,8/22/1989,Metamorphosis: One,Classical,2.0
37008,['Glenn Gould'],[803752],0.244,0.0498,0.0636,60.907,-27.19,1,11,0.972,0.94,0.0895,0.0356,0,561813,11,1960,1960,"Concerto No. 5 in E-Flat Major for Piano and Orchestra, Op. 73, Emperor: II. Adagio un poco mosso",Classical,2.0
2867,['Wolfgang Amadeus Mozart'],[26350],0.406,0.314,0.399,128.167,-12.757,1,9,0.975,0.597,0.431,0.0402,0,400200,0,1954,1954,"Violin Concerto No. 5, K. **** in A ""Turkish"": Rondeau: Tempo di menuetto - Allegro",Classical,2.0
53241,['Leonard Bernstein'],[239859],0.475,0.195,0.754,176.519,-23.079,1,1,0.958,0.978,0.0636,0.0794,0,73093,9,1950,1950,Pictures at an Exhibition: V. Ballet of the Unhatched Chicks,Classical,2.0
3293,['Wolfgang Amadeus Mozart'],[26350],0.522,0.0308,0.313,72.551,-26.86,1,5,0.995,0.915,0.0805,0.0641,0,284000,54,1991,1/1/1991,"Piano Sonata No. ** in F Major, K. **** II. Adagio",Classical,2.0
3218,['Wolfgang Amadeus Mozart'],[26350],0.492,0.136,0.445,135.786,-18.839,1,7,0.948,0.893,0.0726,0.0463,0,351493,57,1988,2/5/1988,"******** No. ** in G Major, K. *** ""Eine kleine Nachtmusik"": I. Allegro",Classical,2.0
2977,['Wolfgang Amadeus Mozart'],[26350],0.445,0.196,0.437,123.205,-14.692,1,7,0.969,0.268,0.439,0.0406,0,552107,0,1947,1947,"Violin Concerto No. 3 in G Major, K. **** I. Allegro",Classical,2.0
37075,['Glenn Gould'],[803752],0.221,0.395,0.965,118.822,-17.387,1,7,0.986,0.94,0.179,0.0525,0,49827,7,1956,1956,"Goldberg Variations, BWV 988: Variation *** Canone alla Nona. a * Clav. - **** Version",Classical,2.0
53306,['Leonard Bernstein'],[239859],0.519,0.0873,0.409,148.866,-23.874,1,6,0.773,0.0,0.188,0.0587,0,104227,0,1950,1950,"Trouble in Tahiti - An Opera in Seven Scenes: Interlude:""Skid a lit day""",Classical,2.0
37274,['Glenn Gould'],[803752],0.429,0.42,0.968,118.559,-17.806,1,4,0.994,0.892,0.277,0.0411,0,85933,18,1957,1957,"6 Little Preludes: No. 5 in E Major, BWV 937",Classical,2.0
3267,['Wolfgang Amadeus Mozart'],[26350],0.457,0.079,0.512,129.326,-23.729,1,5,0.94,0.98,0.452,0.0407,0,45467,0,1947,1947,"Divertimento No. ** in B-Flat Major, K. **** II. Theme and Variations: c) Variation II",Classical,2.0
3590,['Wolfgang Amadeus Mozart'],[26350],0.204,0.115,0.0716,101.37,-16.431,1,3,0.977,1.47e-05,0.153,0.0418,0,247227,1,1952,1952,"Le Nozze di Figaro, '(The) Marriage of Figaro', Act II: Porgi amor (Contessa)",Classical,2.0
36923,['Glenn Gould'],[803752],0.405,0.277,0.782,86.391,-21.501,0,0,0.994,0.814,0.114,0.0518,0,94707,25,1963,1963,"Prelude and Fugue No. * in C Minor, BWV 847: Fugue",Classical,2.0
7731,['André Previn'],[30250],0.373,0.182,0.0879,84.908,-16.036,1,2,0.943,0.861,0.11,0.0319,0,132267,1,1954,1954,I'm In The Mood For Love,Classical,2.0
37155,['Glenn Gould'],[803752],0.29,0.236,0.818,120.964,-23.444,0,0,0.99,0.864,0.177,0.05,0,194440,28,1957,1957,"******* No. * in C Minor, BWV **** II. Allemande",Classical,2.0
3551,['Wolfgang Amadeus Mozart'],[26350],0.587,0.103,0.294,121.24,-22.576,1,0,0.975,6.52e-06,0.145,0.149,0,264560,8,1955,1955,"Le nozze di Figaro, K. **** Act III Scene *** Queste sono, Madama, le ragazze (Barbarina, Countess, Susanna, Antonio, Count, Cherubino, Figaro)",Classical,2.0
2803,['Wolfgang Amadeus Mozart'],[26350],0.236,0.0327,0.0627,101.013,-24.56,0,2,0.98,0.727,0.109,0.0433,0,329000,0,1947,1947,"******** No. 9 in D Major, K. *** ""Posthorn"": V. Andantino",Classical,2.0
37167,['Glenn Gould'],[803752],0.358,0.267,0.935,81.618,-17.7,0,2,0.996,0.878,0.117,0.0453,0,102760,20,1956,1956,"Goldberg Variations, BWV 988: Variation ** Canone alla Settima",Classical,2.0
3013,['Wolfgang Amadeus Mozart'],[26350],0.376,0.0975,0.543,161.699,-18.604,1,3,0.989,0.554,0.163,0.0493,0,390760,0,1940,1940,"Violin Sonata in E-Flat Major, K. **** I. Molto allegro",Classical,2.0
37114,['Glenn Gould'],[803752],0.24,0.142,0.596,130.673,-25.65,0,0,0.987,0.849,0.16,0.0374,0,109467,12,1960,1960,"******* No. * in C Minor, BWV **** III. Courante - Remastered",Classical,2.0
37147,['Glenn Gould'],[803752],0.337,0.421,0.789,110.028,-19.223,0,4,0.992,0.829,0.169,0.0435,0,37613,22,1956,1956,"Goldberg Variations, BWV 988: Variation * a * Clav.",Classical,2.0
3179,['Wolfgang Amadeus Mozart'],[26350],0.186,0.151,0.0942,78.105,-14.354,1,7,0.944,0.819,0.108,0.0361,0,288573,0,1953,1953,"Symphony No. 35 in D Major, K. 385 ""Haffner"": II. Andante",Classical,2.0
37117,['Glenn Gould'],[803752],0.197,0.276,0.587,118.068,-16.28,0,2,0.527,0.103,0.07,0.042,0,188227,10,1962,1962,"The Art of the Fugue, BWV ***** Contrapunctus IX - Remastered",Classical,2.0
3302,['Wolfgang Amadeus Mozart'],[26350],0.54,0.218,0.61,142.755,-17.01,1,10,0.95,0.355,0.0845,0.0441,0,295093,0,1938,1938,"Quintette à cordes No. 6 in E-Flat Major, K. **** I. Allegro di molto",Classical,2.0
53231,['Leonard Bernstein'],[239859],0.244,0.152,0.066,85.341,-17.649,0,8,0.95,0.761,0.208,0.04,0,168920,10,1950,1950,Pictures at an Exhibition: I. Gnomus,Classical,2.0
28976,['Eileen Farrell'],[179714],0.373,0.185,0.106,117.322,-17.121,0,2,0.972,0.0106,0.142,0.0551,0,495707,0,1949,1949,"Aida: ""Pur ti riveggo, mia dolce Aida""",Classical,2.0
3245,['Wolfgang Amadeus Mozart'],[26350],0.58,0.122,0.479,123.875,-19.598,1,7,0.986,0.01,0.19,0.0469,0,231973,14,1955,1955,"Le nozze di Figaro, K. **** Act I Scene 8: Non più andrai, farfallone amoroso (Figaro)",Classical,2.0
53005,['Leonard Bernstein'],[239859],0.123,0.0446,0.0342,96.424,-31.951,1,2,0.95,0.327,0.21,0.0484,0,108560,0,1950,1950,"******** to Music (From ""The Merchant of Venice, Act V, Scene **** ""Soft stillness and the ******",Classical,2.0
3340,['Wolfgang Amadeus Mozart'],[26350],0.253,0.0693,0.214,73.593,-19.142,1,10,0.956,0.0489,0.0875,0.0577,0,509600,0,1938,1938,"Quintette à cordes No. 6 in E-Flat Major, K. **** II. Andante",Classical,2.0
3454,['Wolfgang Amadeus Mozart'],[26350],0.236,0.111,0.168,63.114,-21.297,1,7,0.969,0.781,0.383,0.0428,0,216880,0,1938,1938,"Sonate pour violon et piano No. ** in G Major, K. 379: I. Adagio",Classical,2.0
53342,['Leonard Bernstein'],[239859],0.105,0.158,0.0383,85.633,-18.035,1,11,0.955,0.773,0.0975,0.0391,0,608000,21,1962,1962,"Symphony No. * in D Major, Op. 73: II. Adagio non troppo",Classical,2.0
36978,['Glenn Gould'],[803752],0.39,0.258,0.159,116.464,-15.699,1,3,0.941,0.938,0.115,0.0328,0,674373,16,1957,1957,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": III. Rondo. Allegro",Classical,2.0
37195,['Glenn Gould'],[803752],0.334,0.191,0.813,158.151,-22.124,0,0,0.994,0.963,0.111,0.0587,0,128280,29,1963,1963,"Prelude and Fugue No. * in C Minor, BWV 847: Prelude",Classical,2.0
37019,['Glenn Gould'],[803752],0.338,0.364,0.903,115.046,-20.717,1,2,0.992,0.911,0.175,0.0471,0,53107,8,1956,1956,"Goldberg Variations, BWV 988: Variation ** a * Clav. - **** Version",Classical,2.0
53406,['Leonard Bernstein'],[239859],0.179,0.055,0.0364,110.633,-30.57,0,5,0.735,0.802,0.19,0.0388,0,167227,18,1957,1957,"Symphonic Dances from ""West Side Story"" *: Symphonic Dances from West Side Story: Finale (Adagio)",Classical,2.0
7718,['André Previn'],[30250],0.172,0.0949,0.0357,87.659,-22.061,1,5,0.584,0.626,0.156,0.0409,0,139667,32,1973,1/1/1973,"John Nineteen: Forty-One - From ""Jesus Christ Superstar"" Soundtrack",Classical,2.0
7744,['André Previn'],[30250],0.397,0.219,0.294,126.585,-18.435,1,0,0.939,0.845,0.101,0.0472,0,162533,28,1976,1976,"Swan Lake, ****** Act III: *** Dance of the Guests and the Dwarfs (Moderato ***** - Allegro vivo)",Classical,2.0
7728,['André Previn'],[30250],0.506,0.0572,0.676,107.912,-21.023,1,7,0.9,0.0822,0.238,0.0328,0,46307,5,1958,8/4/1958,Gaston's House,Classical,2.0
37151,['Glenn Gould'],[803752],0.195,0.307,0.983,136.908,-20.02,1,7,0.99,0.875,0.265,0.039,0,45533,21,1956,1956,"Goldberg Variations, BWV 988: Variation 8 a * Clav.",Classical,2.0
37142,['Glenn Gould'],[803752],0.242,0.3,0.798,80.148,-23.367,0,4,0.992,0.872,0.12,0.0452,0,54693,23,1956,1956,"Goldberg Variations, BWV 988: Variation ** a * Clav.",Classical,2.0
28993,['Eileen Farrell'],[179714],0.309,0.225,0.107,87.688,-14.212,1,0,0.942,1.46e-06,0.246,0.0432,0,183987,0,1947,1947,The Rose of Tralee - Remastered,Classical,2.0
53130,['Leonard Bernstein'],[239859],0.443,0.127,0.109,134.982,-24.033,1,8,0.622,0.23,0.692,0.0952,0,370613,0,1955,1955,Crescendo e Diminuendo,Classical,2.0
68428,['Philip Glass'],[849672],0.456,0.12,0.145,135.213,-23.206,1,3,0.98,0.937,0.107,0.0366,0,357600,35,1982,1982,*********** VI. Closing,Classical,2.0
3122,['Wolfgang Amadeus Mozart'],[26350],0.303,0.0614,0.368,172.503,-19.401,1,3,0.989,0.716,0.205,0.0389,0,346533,2,1954,1954,"Mozart: Quintet for Piano & Winds in E-Flat Major, K. **** III. Rondo (Allegretto)",Classical,2.0
