,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),genre,genre_id
2764,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.395,0.12,0.58,114.3,-25.584,1,2,0.983,0.928,0.144,0.0429,0,318467,11,1958,1958,"Piano Sonata No. 9 in D Major, K. **** III. Rondo. Allegro",Classical,2.0
2765,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.462,0.0582,0.68,100.842,-27.546,1,9,0.99,0.852,0.121,0.0637,0,397133,12,1958,1958,"Piano Sonata No. ** in A Major, K. **** II. Menuetto",Classical,2.0
2766,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.441,0.127,0.707,86.922,-23.115,1,5,0.984,0.88,0.0905,0.0407,0,243053,12,1958,1958,"Piano Sonata No. ** in F Major, K. **** I. Allegro",Classical,2.0
2767,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.356,0.109,0.591,139.82,-27.04,1,3,0.986,0.926,0.274,0.0361,0,220600,10,1958,1958,"Piano Sonata No. ** in B-Flat Major, K. 333: II. Andante cantabile",Classical,2.0
2768,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.33,0.234,0.812,89.486,-23.196,1,10,0.983,0.892,0.168,0.036,0,225920,11,1958,1958,"Piano Sonata No. ** in B-Flat Major, K. 333: I. Allegro",Classical,2.0
2769,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.3,0.225,0.576,91.802,-20.428,1,10,0.97,0.908,0.12,0.0352,0,350040,11,1958,1958,"Piano Sonata No. ** in B-Flat Major, K. 333: III. Allegretto grazioso",Classical,2.0
2770,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.273,0.222,0.961,102.087,-26.2,1,7,0.972,0.896,0.127,0.0469,0,141093,12,1958,1958,"Piano Sonata No. ** in C Major, K. 545 ""Facile"": II. Andante",Classical,2.0
2771,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.46,0.163,0.832,121.407,-21.865,1,5,0.979,0.899,0.109,0.0412,0,242267,10,1958,1958,"Piano Sonata No. ** in F Major, K. **** III. Allegro *****",Classical,2.0
2772,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.462,0.148,0.587,88.873,-23.081,0,5,0.985,0.921,0.0884,0.0433,0,260133,9,1958,1958,"Piano Sonata No. ** in C Minor, K. 457: I. Allegro",Classical,2.0
2773,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.365,0.272,0.85,161.538,-20.376,1,10,0.991,0.913,0.113,0.0475,0,154333,9,1958,1958,"Piano Sonata No. ** in D Major, K. 576: III. Allegretto",Classical,2.0
2774,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.396,0.183,0.371,103.195,-22.87,0,0,0.988,0.894,0.115,0.0517,0,297533,7,1958,1958,"Piano Sonata No. ** in C Minor, K. 457: III. Molto allegro",Classical,2.0
2775,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.367,0.0297,0.189,80.977,-30.854,1,3,0.99,0.871,0.0912,0.0568,0,732453,8,1958,1958,"Piano Sonata No. ** in C Minor, K. 457: II. Adagio",Classical,2.0
2776,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.242,0.162,0.903,159.344,-22.415,1,0,0.986,0.872,0.15,0.0356,0,111373,21,1973,1973,"Piano Sonata No. ** in C Major, K. 545: I. Allegro - Remastered",Classical,2.0
2777,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.443,0.105,0.423,110.843,-28.246,1,9,0.988,0.896,0.137,0.0483,0,229947,21,1953,1953,II. Adagio,Classical,2.0
2778,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.254,0.0596,0.197,77.328,-28.84,1,5,0.975,0.93,0.0977,0.0422,0,379573,46,1958,1958,"Piano Sonata No. 8 in A Minor, K. **** II. Andante cantabile con espressione",Classical,2.0
2779,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.212,0.237,0.495,168.623,-21.746,0,9,0.955,0.865,0.133,0.0333,0,196813,27,1958,1958,"Piano Sonata No. 8 in A Minor, K. **** I. Allegro maestoso",Classical,2.0
2780,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.296,0.31,0.729,122.971,-21.559,0,9,0.964,0.821,0.146,0.0422,0,144720,25,1958,1958,"Piano Sonata No. 8 in A Minor, K. **** III. Presto",Classical,2.0
2781,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.351,0.0201,0.567,115.106,-32.815,1,0,0.994,0.913,0.0568,0.0476,0,316547,20,1958,1958,"Piano Sonata in C Major, K.330 (300h): I. Allegro moderato - Remastered",Classical,2.0
2782,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.463,0.175,0.618,90.633,-22.608,1,9,0.988,0.831,0.0935,0.0457,0,243667,21,1958,1958,"Piano Sonata No. ** in A Major, K. **** III. Alla turca. Allegretto",Classical,2.0
2783,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.462,0.182,0.687,90.478,-21.617,1,9,0.991,0.887,0.0828,0.0497,0,242880,41,1973,1973,"Piano Sonata No. ** in A Major, K. **** III. Alla Turca - Allegretto - Remastered",Classical,2.0
2784,"['Wolfgang Amadeus Mozart', 'Glenn Gould']","[26350, 803752]",0.331,0.123,0.868,95.039,-29.883,1,0,0.977,0.877,0.0829,0.0458,0,259653,17,1958,1958,"Piano Sonata No. * in C Major, K. **** I. Allegro",Classical,2.0
2785,"['Wolfgang Amadeus Mozart', 'Kiri Te Kanawa']","[26350, 376150]",0.278,0.07,0.0933,89.603,-21.689,1,0,0.984,0.0024,0.0943,0.0566,0,288920,36,1991,1/1/1991,"Le nozze di Figaro, ***** / Act 3: ""Dove sono i bei momenti""",Classical,2.0
2786,"['Wolfgang Amadeus Mozart', 'Leonard Bernstein']","[26350, 239859]",0.28,0.0532,0.173,137.176,-21.6,1,0,0.88,0.525,0.128,0.0424,0,390707,20,1964,1964,"******** in G Major, K. *** ""Eine kleine Nachtmusik"": II. Romance. Andante",Classical,2.0
2787,"['Wolfgang Amadeus Mozart', 'Leonard Bernstein']","[26350, 239859]",0.295,0.184,0.235,99.992,-15.792,0,7,0.931,0.844,0.253,0.0361,0,500533,27,1967,1967,"Symphony No. 40 in G Minor, K. 550: I. Molto allegro",Classical,2.0
2788,"['Wolfgang Amadeus Mozart', 'Vladimir Horowitz']","[26350, 119107]",0.504,0.129,0.576,122.597,-20.853,1,9,0.993,0.896,0.127,0.0539,0,220560,8,1942,1942,"Piano Sonata No. ** in A Major, K. **** III. Rondo alla turca",Classical,2.0
2789,"['Wolfgang Amadeus Mozart', 'Vladimir Horowitz']","[26350, 119107]",0.478,0.121,0.451,114.424,-23.53,1,9,0.987,0.908,0.7,0.041,0,241766,5,1946,1946,"III. (Rondo) alla Turca. Allegretto from Sonata No. ** in A Major for Piano, K. *** (300i)",Classical,2.0
2790,"['Wolfgang Amadeus Mozart', 'Vladimir Horowitz']","[26350, 119107]",0.493,0.0842,0.559,122.532,-24.255,1,9,0.993,0.879,0.112,0.0518,0,220173,0,1928,1928,"Piano Sonata No. ** in A Major, K. **** III. Rondo alla turca",Classical,2.0
2791,"['Wolfgang Amadeus Mozart', 'Vladimir Horowitz']","[26350, 119107]",0.493,0.0842,0.559,122.532,-24.255,1,9,0.993,0.879,0.112,0.0518,0,220173,0,1928,1928,"Piano Sonata No. ** in A Major, K. **** III. Rondo alla turca",Classical,2.0
3680,"['Rachelle Ferrell', 'Will Downing']","[385766, 960874]",0.418,0.236,0.165,110.57,-17.719,0,4,0.336,6.19e-06,0.0681,0.0346,0,385733,38,1992,1/1/1992,Nothing Has Ever Felt Like This,Vocal,12.0
3801,"['Bernadette Peters', 'Mandy Patinkin']","[48816, 672269]",0.316,0.256,0.222,88.272,-14.024,1,0,0.949,1.23e-05,0.07,0.065,0,235013,29,1984,1984,We Do Not Belong Together,Vocal,12.0
3802,"['Bernadette Peters', 'Mandy Patinkin']","[48816, 672269]",0.461,0.0455,0.236,108.832,-21.126,1,8,0.98,3.63e-05,0.0875,0.044,0,293200,22,1984,1984,Children And Art,Vocal,12.0
3813,"['Phosphorescent', 'Jenny Lewis']","[846092, 812476]",0.304,0.883,0.718,174.014,-6.25,1,4,0.0126,0.235,0.178,0.101,0,299720,53,2016,5/20/2016,Sugaree,Pop/Rock,0.0
3828,"['Kaytranada', 'Craig David']","[3306945, 122219]",0.606,0.503,0.31,80.04,-6.678,0,7,0.0475,0.0,0.116,0.155,0,228147,60,2016,5/6/2016,GOT IT GOOD,Electronic,3.0
3829,"['Kaytranada', 'Kali Uchis']","[3306945, 3446629]",0.794,0.757,0.615,107.99,-6.644,0,6,0.0267,0.000306,0.0621,0.123,1,186680,67,2019,12/13/2019,***,Electronic,3.0
4059,"['blink-182', 'Robert Smith']","[757342, 1033109]",0.689,0.579,0.671,117.641,-7.294,1,9,0.00573,0.0276,0.089,0.0315,0,280017,49,2003,11/1/2003,All Of This,Pop/Rock,0.0
4328,"['Clannad', 'Bono']","[781732, 771269]",0.462,0.519,0.304,133.54,-9.957,0,2,0.429,3.47e-05,0.0865,0.0302,0,187987,49,1985,1985,In a Lifetime - Remastered,International,14.0
4329,"['Passion', 'Chris Tomlin']","[155170, 100575]",0.181,0.432,0.159,68.326,-8.922,1,11,0.545,0.0,0.965,0.0387,0,274814,48,2011,3/4/2011,"Lord, I Need You - Live",Religious,16.0
4330,"['Passion', 'Chris Tomlin']","[155170, 100575]",0.337,0.418,0.305,131.985,-10.758,1,4,0.101,0.0,0.395,0.034,0,574973,38,2000,10/12/2000,You Are My King (Amazing Love) - Live,Religious,16.0
4435,"['Shaggy', 'Janet Jackson']","[156938, 208774]",0.869,0.776,0.771,96.905,-6.918,0,1,0.175,1.08e-06,0.165,0.225,0,356840,47,2002,1/1/2002,"Luv Me, Luv Me",Reggae,8.0
4436,"['Shaggy', 'Josey Wales', 'Mr. Vegas', 'Barrington Levy', 'U-Roy', 'Beenie Man', 'Cocoa Tea', 'Marcia Griffiths', 'Freddie McGregor']","[156938, 826660, 938487, 138063, 178014, 788508, 165830, 573978, 798477]",0.669,0.71,0.908,174.052,-3.644,1,10,0.034,0.0,0.144,0.134,0,246364,54,2012,8/20/2012,The Voices Of Sweet Jamaica - All Star Remix,Reggae,8.0
4508,"['Usher', 'Tinashe']","[303506, 3236942]",0.882,0.53,0.256,99.015,-5.771,0,5,0.0187,0.0,0.097,0.0379,1,206280,52,2015,1/2/2015,Body Language (feat. ***** & ********,R&B;,6.0
4509,"['Usher', 'Tinashe']","[303506, 3236942]",0.884,0.53,0.262,99.021,-5.776,0,5,0.0144,0.0,0.095,0.0379,1,206187,61,2015,3/4/2015,Body Language (feat. ***** & ********,R&B;,6.0
4510,"['Usher', 'Alicia Keys']","[303506, 5307]",0.662,0.507,0.676,86.412,-8.238,1,5,0.257,0.0,0.0465,0.118,0,223440,76,2004,3/23/2004,My Boo,R&B;,6.0
4511,"['Usher', 'Beyoncé']","[303506, 761179]",0.623,0.487,0.507,138.893,-7.954,1,1,0.0322,0.0,0.146,0.113,0,309040,61,2008,5/27/2008,Love in This ***** Pt. II (feat. Beyoncé & Lil' Wayne),R&B;,6.0
4512,"['Usher', 'Bibi Bourelly']","[303506, 3383741]",0.462,0.759,0.178,133.765,-5.903,0,11,0.187,0.0,0.207,0.267,1,216173,59,2015,10/16/2015,Chains (feat. Nas & Bibi Bourelly),R&B;,6.0
4513,"['Usher', 'David Guetta']","[303506, 213561]",0.531,0.88,0.266,127.993,-3.875,1,2,0.0123,3.29e-06,0.176,0.0406,0,232027,56,2012,1/1/2012,Rest Of My Life,R&B;,6.0
4514,"['Usher', 'Ella Mai']","[303506, 3506278]",0.701,0.778,0.609,99.956,-5.076,1,2,0.125,0.0,0.0828,0.201,0,199720,68,2019,12/13/2019,Don't Waste My Time (feat. Ella Mai),R&B;,6.0
4515,"['Usher', 'Monica']","[303506, 490738]",0.701,0.457,0.298,127.925,-8.562,0,8,0.0138,0.0,0.054,0.0311,0,283093,45,1997,9/16/1997,Slow Jam (feat. Monica),R&B;,6.0
4701,"['112', 'Faith Evans']","[1055285, 164053]",0.572,0.537,0.554,133.016,-10.024,1,5,0.108,0.0,0.06,0.0307,0,259493,33,1998,1998,For a While (feat. Faith Evans),R&B;,6.0
4702,"['112', 'Faith Evans']","[1055285, 164053]",0.833,0.619,0.901,109.92,-5.595,1,7,0.111,2.13e-05,0.159,0.0538,0,306560,67,1997,1997,I'll Be Missing You (feat. Faith Evans & **** - **** Remaster,R&B;,6.0
4797,"['U2', 'B.B. King']","[219203, 59156]",0.65,0.665,0.593,115.51,-11.259,1,9,0.0526,4.62e-06,0.13,0.0372,0,254267,50,1988,10/10/1988,When Love Comes To Town,Pop/Rock,0.0
4798,"['U2', 'Daniel Lanois']","[219203, 955544]",0.602,0.428,0.0478,110.141,-16.335,0,11,0.127,0.588,0.139,0.0391,0,304101,35,1987,3/3/1987,With Or Without You - Daniel Lanois Remix,Pop/Rock,0.0
4799,"['U2', 'Daniel Lanois']","[219203, 955544]",0.475,0.119,0.0805,93.982,-21.728,1,2,0.589,0.649,0.0965,0.0394,0,280920,33,1987,3/3/1987,Running To Stand Still - Daniel Lanois Remix,Pop/Rock,0.0
4800,"['U2', 'Green Day']","[219203, 154544]",0.315,0.81,0.118,152.116,-7.026,0,4,0.0781,0.00321,0.152,0.0468,0,201907,40,2006,1/1/2006,The Saints Are Coming,Pop/Rock,0.0
4801,"['U2', 'The Edge', 'Johnny Cash']","[219203, 178549, 816890]",0.581,0.633,0.812,117.401,-11.633,1,11,0.733,0.872,0.0932,0.0285,0,284013,39,1991,1991,The Wanderer - Bonus Track,Pop/Rock,0.0
4802,"['U2', 'The Edge', 'Johnny Cash']","[219203, 178549, 816890]",0.568,0.539,0.284,117.288,-16.208,1,11,0.699,0.847,0.0634,0.0421,0,341840,43,1993,7/5/1993,The Wanderer,Pop/Rock,0.0
5025,"['*NSYNC', 'Gloria Estefan']","[516929, 664817]",0.375,0.556,0.398,111.824,-7.201,1,11,0.398,0.0,0.0956,0.0411,0,271160,42,2005,10/25/2005,Music of My Heart,Pop/Rock,0.0
5071,"['3 Doors Down', 'Bob Seger']","[923323, 72041]",0.474,0.482,0.172,147.376,-6.746,0,4,0.483,3.27e-06,0.115,0.0262,0,271373,48,2005,1/1/2005,Landing In London,Pop/Rock,0.0
5106,"['3OH!3', 'Kesha']","[1000302, 80358]",0.682,0.889,0.827,138.021,-4.166,1,0,0.00564,0.0,0.36,0.0804,0,192440,63,2010,6/25/2010,My First Kiss (feat. Ke$ha),Pop/Rock,0.0
5259,"['A Great Big World', 'Christina Aguilera']","[3101434, 780258]",0.453,0.146,0.0915,137.905,-8.976,1,2,0.867,3.49e-06,0.0945,0.0343,0,229400,59,2013,11/4/2013,Say *********,Pop/Rock,0.0
5260,"['A Great Big World', 'Christina Aguilera']","[3101434, 780258]",0.407,0.147,0.0765,141.284,-8.822,1,2,0.857,2.89e-06,0.0913,0.0355,0,229400,77,2014,1/20/2014,Say *********,Pop/Rock,0.0
5310,"['A.R. Rahman', 'The Pussycat Dolls', 'Nicole Scherzinger']","[577701, 101072, 774227]",0.657,0.941,0.879,136.202,-3.919,0,8,0.0476,0.0,0.0797,0.061,0,222400,64,2009,1/1/2009,Jai Ho! (You Are My Destiny),International,14.0
5331,"['Aaliyah', 'R. Kelly']","[578999, 319347]",0.633,0.607,0.801,78.021,-8.269,0,4,0.246,0.00324,0.102,0.0478,0,270933,38,1994,8/22/1994,At Your Best (You Are Love) - ******** Child Remix,R&B;,6.0
5332,"['Aaliyah', 'R. Kelly']","[578999, 319347]",0.706,0.727,0.903,92.938,-8.06,1,5,0.0698,5.31e-06,0.115,0.0317,0,231093,58,1994,5/22/1994,Back & Forth,R&B;,6.0
5723,"['Adamski', 'Seal']","[601421, 576718]",0.785,0.546,0.766,119.983,-13.945,0,10,0.0241,0.0681,0.0547,0.0587,0,250760,54,1990,1/1/1990,******,Electronic,3.0
6149,"['Akon', ""Colby O'Donis""]","[933458, 106145]",0.743,0.948,0.614,130.024,-4.445,0,0,0.122,0.0,0.112,0.0893,0,312987,63,2008,1/1/2008,Beautiful,R&B;,6.0
6150,"['Akon', 'T-Pain']","[933458, 258000]",0.595,0.639,0.604,149.907,-5.797,0,1,0.0507,0.0,0.126,0.252,0,180187,41,2008,1/1/2008,Holla Holla,R&B;,6.0
6240,"['Al Cohn', 'Serge Chaloff', 'Ralph Burns', 'Eddie Safranski', 'Don Lamond']","[504169, 1163, 337015, 145543, 188202]",0.357,0.309,0.571,201.791,-15.551,1,1,0.971,0.939,0.127,0.0935,0,685655,0,1954,11/20/1954,Woodchopper's Holiday (Down with up),Jazz,13.0
6241,"['Al Cohn', 'Serge Chaloff', 'Ralph Burns', 'Eddie Safranski', 'Don Lamond']","[504169, 1163, 337015, 145543, 188202]",0.339,0.273,0.602,184.291,-16.058,1,8,0.967,0.384,0.377,0.0862,0,569005,0,1954,11/20/1954,Bmt Face (The Slumbering Giant),Jazz,13.0
6242,"['Al Di Meola', 'John McLaughlin', 'Paco de Lucía']","[600228, 223701, 82639]",0.385,0.322,0.202,96.635,-18.0,0,2,0.762,0.621,0.956,0.043,0,522867,35,1981,1981,"Short Tales of the Black Forest - Live at Warfield Theatre, San Francisco, CA - December ****",Jazz,13.0
6243,"['Al Di Meola', 'John McLaughlin', 'Paco de Lucía']","[600228, 223701, 82639]",0.514,0.481,0.554,98.714,-16.548,1,5,0.797,0.841,0.716,0.0427,0,475267,33,1981,1981,"Frevo Rasgado - Live at Warfield Theatre, San Francisco, CA - December ****",Jazz,13.0
6244,"['Al Di Meola', 'John McLaughlin', 'Paco de Lucía']","[600228, 223701, 82639]",0.423,0.576,0.557,100.536,-11.628,0,4,0.834,0.806,0.698,0.0331,0,691307,47,1981,1981,"Mediterranean Sundance / Rio Ancho - Live at Warfield Theatre, San Francisco, CA - December ****",Jazz,13.0
6251,"['Al Green', 'Annie Lennox']","[607448, 585249]",0.531,0.678,0.798,101.322,-12.841,1,6,0.017,0.0,0.0864,0.0328,0,229733,38,2001,1/1/2001,Put A Little Love In Your Heart,R&B;,6.0
6252,"['Al Green', 'Anthony Hamilton']","[607448, 581713]",0.559,0.386,0.226,121.232,-8.406,1,7,0.182,0.000788,0.111,0.0427,0,270387,47,2008,1/1/2008,Lay It Down,R&B;,6.0
6253,"['Al Green', 'Corinne Bailey Rae']","[607448, 733717]",0.45,0.356,0.244,125.367,-9.892,1,0,0.377,2.1e-05,0.116,0.0301,0,277014,46,2008,1/1/2008,Take Your Time,R&B;,6.0
6373,"['Al Kooper', 'Shuggie Otis']","[509524, 752773]",0.393,0.524,0.841,136.341,-15.302,0,9,0.223,0.245,0.195,0.0494,0,540760,25,1969,1969,Bury My Body,Pop/Rock,0.0
6374,"['Al Kooper', 'Shuggie Otis']","[509524, 752773]",0.469,0.531,0.753,124.574,-13.035,1,0,0.278,0.753,0.326,0.0502,0,387693,23,1969,1969,Shuggie's Shuffle,Pop/Rock,0.0
6375,"['Al Kooper', 'Shuggie Otis']","[509524, 752773]",0.441,0.364,0.653,78.972,-15.26,1,2,0.623,0.586,0.287,0.0417,0,569693,24,1969,1969,***** Slow Goonbash *****,Pop/Rock,0.0
6376,"['Al Kooper', 'Shuggie Otis']","[509524, 752773]",0.566,0.306,0.622,134.618,-18.312,1,5,0.773,0.862,0.131,0.034,0,149133,23,1969,1969,Double or Nothing,Pop/Rock,0.0
6377,"['Al Kooper', 'Shuggie Otis']","[509524, 752773]",0.569,0.218,0.855,164.574,-23.697,1,0,0.953,0.84,0.0724,0.0408,0,245640,21,1969,1969,Shuggie's Old Time dee-di-lee-di-leet-deet Slide Boogie,Pop/Rock,0.0
6378,"['Al Kooper', 'Shuggie Otis']","[509524, 752773]",0.524,0.413,0.94,153.772,-14.123,1,5,0.398,0.000141,0.321,0.0325,0,217533,21,1969,1969,One Room Country Shack,Pop/Rock,0.0
6379,"['Al Kooper', 'Shuggie Otis']","[509524, 752773]",0.458,0.277,0.637,137.066,-15.726,1,10,0.446,0.0608,0.0597,0.032,0,352240,43,1969,1969,Lookin' for a Home,Pop/Rock,0.0
6380,"['Al Kooper', 'Stephen Stills']","[509524, 21744]",0.382,0.589,0.464,96.72,-7.02,1,0,0.00856,0.656,0.205,0.0313,0,418493,23,1968,1968,Albert's Shuffle - **** Remix w/o Horns,Pop/Rock,0.0
6381,"['Al Kooper', 'Stephen Stills']","[509524, 21744]",0.551,0.531,0.546,82.36,-9.054,1,2,0.00721,0.000868,0.135,0.0495,0,667973,43,1968,1968,Season of the Witch - **** Remix w/o Horns,Pop/Rock,0.0
6382,"['Al Kooper', 'Stephen Stills']","[509524, 21744]",0.451,0.7,0.82,93.893,-9.477,1,0,0.000431,5.37e-05,0.277,0.0275,0,209600,27,1968,1968,"It Takes a Lot to Laugh, It Takes a Train to Cry",Pop/Rock,0.0
6442,"['Alabama', '*NSYNC']","[936206, 516929]",0.607,0.507,0.275,84.938,-8.294,1,10,0.112,0.0,0.103,0.0242,0,278440,49,2014,7/29/2014,**** Must Have Spent a Little More Time on You (feat. *NSYNC),Country,1.0
6443,"['Alabama', '*NSYNC']","[936206, 516929]",0.628,0.474,0.285,84.876,-9.671,1,10,0.0844,0.0,0.121,0.0249,0,280667,30,1980,1980,**** Must Have Spent a Little More Time on You (feat. *NSYNC),Country,1.0
6444,"['Alabama', 'K.T. Oslin']","[936206, 352999]",0.617,0.246,0.158,94.118,-10.395,1,8,0.599,6.29e-06,0.0946,0.0267,0,180853,24,1980,1980,Face to Face (with K.T. Oslin),Country,1.0
6551,"['Alan Jackson', 'George Strait']","[605375, 944084]",0.72,0.639,0.64,125.155,-7.357,1,7,0.0241,9.23e-05,0.386,0.0251,0,230827,54,2002,1/15/2002,Designated Drinker (with George Strait) - A Duet With George Strait,Country,1.0
6552,"['Alan Jackson', 'Jimmy Buffett']","[605375, 350840]",0.713,0.773,0.888,125.194,-6.713,1,2,0.218,0.0,0.203,0.0366,0,229800,55,2003,10/9/2003,It's Five O'Clock *********,Country,1.0
6553,"['Alan Jackson', 'Jimmy Buffett']","[605375, 350840]",0.626,0.873,0.776,124.85,-6.315,1,2,0.291,0.0,0.946,0.0659,0,236613,40,2007,1/1/2007,It's 5 O'Clock ********* - Live,Country,1.0
6554,"['Alan Jackson', 'Jimmy Buffett']","[605375, 350840]",0.713,0.768,0.878,125.203,-6.702,1,2,0.22,0.0,0.177,0.0363,0,230267,63,1991,1991,It's Five O'Clock *********,Country,1.0
6555,"['Alan Jackson', 'Jimmy Buffett']","[605375, 350840]",0.713,0.772,0.88,125.202,-6.69,1,2,0.208,0.0,0.211,0.0372,0,230133,68,2010,11/19/2010,It's Five O'Clock *********,Country,1.0
6556,"['Alan Jackson', 'Jimmy Buffett']","[605375, 350840]",0.713,0.521,0.504,124.026,-11.038,1,2,0.148,0.000219,0.237,0.0292,0,255013,55,1999,10/25/1999,Margaritaville (with Jimmy Buffett),Country,1.0
6742,"['Albert Hammond', 'Johnny Mathis']","[933781, 246885]",0.423,0.317,0.195,106.676,-17.196,1,0,0.904,0.000955,0.684,0.0342,0,217693,0,1942,1942,99 Miles from L.A.,-1,-1.0
6750,"['Albert King', 'Stevie Ray Vaughan']","[617844, 625739]",0.375,0.608,0.602,177.751,-9.225,1,1,0.625,0.0701,0.616,0.0604,0,540360,37,1999,1/1/1999,**** It Stormy Monday,Blues,9.0
6751,"['Albert King', 'Stevie Ray Vaughan']","[617844, 625739]",0.353,0.517,0.557,174.537,-10.262,1,11,0.289,0.0486,0.844,0.0883,0,910573,35,1999,1/1/1999,***** At Sunrise,Blues,9.0
6788,"['Albertina Walker', 'James Cleveland']","[515750, 668448]",0.457,0.535,0.515,98.043,-12.743,1,8,0.602,0.0,0.0486,0.0799,0,550360,24,1979,7/11/1979,Please Be Patient With Me,Religious,16.0
6802,"['Alec Wilder', 'Frank Sinatra']","[568622, 792507]",0.127,0.208,0.0351,72.819,-15.546,1,1,0.958,0.886,0.12,0.0394,0,277907,7,1956,1956,**** - Remastered,Jazz,13.0
6803,"['Alec Wilder', 'Frank Sinatra']","[568622, 792507]",0.0942,0.105,0.0366,86.551,-20.314,0,2,0.944,0.895,0.0915,0.0404,0,269987,7,1956,1956,Gray - Remastered,Jazz,13.0
6825,"['Alejandro Fernández', 'Christina Aguilera']","[617613, 780258]",0.395,0.472,0.188,123.223,-6.5,0,3,0.312,0.0,0.0687,0.0392,0,291253,0,2020,6/5/2020,Hoy Tengo Ganas De Ti,Latin,11.0
6826,"['Alejandro Fernández', 'Christina Aguilera']","[617613, 780258]",0.395,0.472,0.188,123.223,-6.5,0,3,0.312,0.0,0.0687,0.0392,0,291253,0,2020,6/12/2020,Hoy Tengo Ganas De Ti,Latin,11.0
6827,"['Alejandro Fernández', 'Christina Aguilera']","[617613, 780258]",0.406,0.459,0.245,123.54,-6.373,0,3,0.328,0.0,0.0717,0.0392,0,291107,66,2013,1/1/2013,Hoy Tengo Ganas De Ti,Latin,11.0
6861,"['Alejandro Sanz', 'Alicia Keys']","[619388, 5307]",0.571,0.587,0.641,88.945,-6.269,1,0,0.123,0.0,0.0847,0.0505,0,270627,57,2009,11/10/2009,Looking for Paradise (feat. Alicia Keys),Latin,11.0
6887,"['Alesso', 'Florida Georgia Line']","[2580989, 2942900]",0.664,0.708,0.742,103.07,-4.154,1,8,0.0337,0.0,0.0841,0.0474,0,174800,80,2017,9/8/2017,"Let Me Go (with Alesso, Florida Georgia Line & watt)",-1,-1.0
6888,"['Alesso', 'Matthew Koma']","[2580989, 2786685]",0.368,0.823,0.323,128.004,-6.245,1,2,0.00234,1.91e-06,0.174,0.0804,0,195467,48,2013,1/1/2013,Years,-1,-1.0
6889,"['Alesso', 'Nico & Vinz']","[2580989, 3228134]",0.655,0.818,0.474,115.971,-3.626,1,2,0.0842,0.0,0.106,0.033,0,240413,63,2016,4/1/2016,I Wanna Know,-1,-1.0
6968,"['Ali Farka Touré', 'Ry Cooder']","[6613, 175708]",0.57,0.225,0.408,151.78,-17.168,0,5,0.306,0.0586,0.0689,0.029,0,429973,56,1994,3/28/1994,Ai Du (with Ry Cooder),International,14.0
6969,"['Ali Farka Touré', 'Ry Cooder']","[6613, 175708]",0.424,0.538,0.5,172.936,-17.016,1,2,0.707,0.00644,0.0774,0.0966,0,324920,48,1994,3/28/1994,Bonde (with Ry Cooder),International,14.0
6970,"['Ali Farka Touré', 'Ry Cooder']","[6613, 175708]",0.332,0.394,0.714,86.449,-14.453,1,3,0.49,0.00086,0.343,0.0321,0,362547,47,1994,3/28/1994,Soukora (with Ry Cooder),International,14.0
6971,"['Ali Farka Touré', 'Toumani Diabaté']","[6613, 744075]",0.361,0.31,0.408,177.659,-12.102,1,9,0.802,0.687,0.128,0.0398,0,355840,55,2010,2/22/2010,Ruby,International,14.0
6973,"['Alice Coltrane', 'Pharoah Sanders']","[6143, 330601]",0.193,0.543,0.212,97.721,-13.583,1,2,0.0161,0.0,0.105,0.0389,0,396067,43,1971,1971,Journey In Satchidananda,Jazz,13.0
6974,"['Alice Coltrane', 'Pharoah Sanders']","[6143, 330601]",0.209,0.588,0.45,113.628,-12.255,1,5,0.0697,0.000525,0.104,0.0425,0,393533,30,1971,1971,**********,Jazz,13.0
