,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),genre,genre_id
53526,['Leontyne Price'],[591857],0.492,0.0361,0.252,88.392,-27.432,1,1,0.992,0.0134,0.138,0.0518,0,39307,2,1951,1951,"Hermit Songs, Op. *** No. 7, Promiscuity - Vocal",Unknown,17.0
95462,['Vladimir Horowitz'],[119107],0.385,0.149,0.153,141.259,-20.639,0,0,0.995,0.841,0.123,0.0413,0,88747,6,1951,1951,"Prelude in G Minor, Op. *** No. ** Patetico - Remastered",Unknown,17.0
53766,['Letters to Cleo'],[821544],0.542,0.902,0.709,135.074,-3.669,1,4,0.0903,0.0,0.327,0.0577,0,181507,40,1999,4/6/1999,Cruel To Be Kind,Unknown,17.0
74631,['Saosin'],[834292],0.319,0.926,0.359,166.051,-3.865,0,6,0.000121,0.000978,0.338,0.0487,0,214453,43,2006,1/1/2006,Bury Your Head,Unknown,17.0
46055,['John Williams'],[1535255],0.116,0.13,0.0666,80.611,-18.278,1,0,0.774,0.914,0.111,0.0355,0,333347,59,2002,4/23/2002,"Across the Stars (Love Theme from ""Star Wars: Attack of the Clones"")",Unknown,17.0
63767,['New Order'],[1168958],0.548,0.894,0.8,136.12,-5.988,1,7,0.00702,6.29e-06,0.081,0.0349,0,259307,50,1985,5/13/1985,Love Vigilantes - **** Remaster,Unknown,17.0
20428,['Childish Gambino'],[2487188],0.606,0.112,0.11,134.061,-15.055,0,1,0.967,0.203,0.0611,0.0295,0,214080,55,2016,12/2/2016,The ***** Me and Your Mama Met,Unknown,17.0
95674,['Vladimir Horowitz'],[119107],0.224,0.0274,0.104,165.006,-23.349,1,6,0.995,0.858,0.0995,0.042,0,104667,0,1928,1928,Preludes: Op. *** No. ** in B-Flat Minor,Unknown,17.0
8290,['Anton LaVey'],[591220],0.256,0.376,0.134,70.783,-16.195,1,7,0.95,0.00163,0.182,0.0921,0,1187042,19,1968,7/23/1968,The Satanic ****,Unknown,17.0
38177,['Gregg Allman'],[801101],0.619,0.709,0.559,92.364,-8.785,1,7,0.29,0.0347,0.0456,0.0401,0,280307,36,1997,10/16/1997,Whippin' Post,Unknown,17.0
95392,['Vladimir Horowitz'],[119107],0.261,0.229,0.453,87.282,-18.426,1,8,0.99,0.864,0.115,0.0331,0,357947,3,1928,1928,"Polonaise in A-Flat Major, Op. 53 ""Heroic""",Unknown,17.0
95800,['Walter Wanderley'],[230478],0.662,0.286,0.614,80.594,-19.551,0,0,0.966,0.543,0.12,0.0404,0,181000,29,1971,1/1/1971,******,Unknown,17.0
6427,['Alabama 3'],[935456],0.607,0.764,0.797,176.951,-9.954,0,0,0.143,0.00949,0.0841,0.126,0,316599,39,1997,1997,Woke Up This Morning,Unknown,17.0
95499,['Vladimir Horowitz'],[119107],0.405,0.00783,0.165,115.894,-31.035,1,10,0.995,0.91,0.0954,0.0518,0,352907,0,1928,1928,"Sonata, Op. 34, No. * in G Minor: II. Poco adagio",Unknown,17.0
20696,['Chris Lake'],[775377],0.824,0.745,0.888,125.013,-5.49,0,11,0.0467,3.29e-05,0.198,0.0755,0,210547,70,2018,2/23/2018,Turn *** the Lights,Unknown,17.0
95583,['Vladimir Horowitz'],[119107],0.329,0.0119,0.0392,74.675,-31.583,0,4,0.996,0.888,0.084,0.0455,0,106573,0,1928,1928,"Preludes: Op. 67, No. *",Unknown,17.0
54456,['Little Peggy March'],[300801],0.638,0.44,0.904,125.495,-10.892,1,0,0.722,0.0,0.515,0.0348,0,148160,53,1963,12/10/1963,I Will Follow Him,Unknown,17.0
95813,['Walter Wanderley'],[230478],0.746,0.529,0.839,130.531,-10.293,0,9,0.714,0.000636,0.108,0.0312,0,186960,34,1966,1966,Summer Samba (So Nice),Unknown,17.0
8961,['Art Blakey & the Jazz Messengers'],[597266],0.449,0.603,0.713,77.659,-13.166,0,2,0.595,0.00789,0.0237,0.0615,0,414400,22,1956,1956,Infra-Rae,Unknown,17.0
81378,['Teresa Teng'],[1795396],0.304,0.197,0.112,88.645,-14.252,1,4,0.937,0.0217,0.177,0.0308,0,244813,34,1982,12/7/1982,但願人長久,Unknown,17.0
1326,['Blue Magic'],[53428],0.909,0.521,0.841,113.177,-10.727,0,2,0.0245,0.536,0.175,0.0421,0,281276,24,1983,3/7/1983,See Through,Unknown,17.0
95653,['Vladimir Horowitz'],[119107],0.256,0.118,0.123,79.325,-20.179,1,11,0.978,0.887,0.0533,0.0405,0,515253,0,1928,1928,"Scherzo No. * in B Minor, Op. **",Unknown,17.0
92943,['Tony Scott'],[129778],0.351,0.00281,0.192,83.2,-29.975,1,3,0.987,0.579,0.0842,0.0498,0,422160,15,1965,1/1/1965,After The Snow The Fragrance,Unknown,17.0
11318,['Benjamin Britten'],[796872],0.355,0.286,0.264,108.774,-15.558,1,9,0.868,0.00032,0.18,0.0389,0,144160,0,1955,1/1/1955,"Saint Nicolas, ****** The Birth Of Nicolas",Unknown,17.0
2017,['Nobuo Uematsu'],[431669],0.432,0.93,0.315,139.967,-6.9,0,9,0.000723,0.772,0.103,0.0343,0,169573,39,1999,3/1/1999,The Man with the Machine Gun,Unknown,17.0
577,"[""Sergio Mendes & Brasil '66""]",[5056],0.487,0.41,0.585,110.687,-15.787,1,4,0.714,0.0,0.0753,0.0377,0,201173,20,1967,1/1/1967,For Me,Unknown,17.0
1804,['Glass Animals'],[2984484],0.698,0.664,0.623,96.001,-7.828,1,7,0.121,0.00131,0.331,0.0778,1,253831,63,2016,8/26/2016,Pork Soda,Unknown,17.0
95597,['Vladimir Horowitz'],[119107],0.288,0.241,0.0482,73.179,-16.539,0,7,0.991,0.849,0.111,0.0358,0,536600,0,1928,1928,"Ballade No. * in G Minor, Op. **",Unknown,17.0
46073,['John Williams'],[1535255],0.31,0.379,0.155,84.09,-14.322,1,5,0.391,0.934,0.067,0.0391,0,255720,40,1980,1/1/1980,The Asteroid Field,Unknown,17.0
8113,['Aniceto Molina'],[567822],0.672,0.73,0.822,102.068,-6.394,0,9,0.159,2.02e-06,0.0779,0.0513,0,600573,41,2005,3/1/2005,Popurri,Unknown,17.0
95287,['Vladimir Horowitz'],[119107],0.42,0.0408,0.41,105.26,-27.215,1,1,0.99,0.874,0.135,0.0412,0,102667,2,1928,1928,"Étude in G-Flat Major, Op. *** No. 5 ""Black Keys""",Unknown,17.0
63750,['New Order'],[1168958],0.546,0.797,0.801,116.7,-12.369,0,6,0.000364,0.455,0.0599,0.0437,0,279693,28,1981,11/13/1981,Truth - **** Remaster,Unknown,17.0
63780,['New Order'],[1168958],0.673,0.861,0.785,117.623,-6.904,0,10,0.0297,0.00156,0.261,0.0399,0,284933,39,1985,5/13/1985,This Time of ***** - **** Remaster,Unknown,17.0
95530,['Vladimir Horowitz'],[119107],0.358,0.193,0.405,87.527,-19.492,0,11,0.995,0.885,0.189,0.0398,0,90933,0,1928,1928,Preludes: Op. *** No. 6 in B-Minor,Unknown,17.0
95411,['Vladimir Horowitz'],[119107],0.372,0.00376,0.129,139.103,-33.926,0,11,0.995,0.946,0.0569,0.0518,0,227360,0,1928,1928,"Sonata, Op. *** No. * in F-Sharp Minor: II. Lento e patetico",Unknown,17.0
589,"[""Sergio Mendes & Brasil '66""]",[5056],0.644,0.483,0.841,88.622,-14.561,0,5,0.566,5.33e-05,0.244,0.0443,0,161307,42,1987,1/1/1987,Mas Que ****,Unknown,17.0
1803,['Glass Animals'],[2984484],0.699,0.67,0.556,111.988,-6.219,1,1,0.0147,0.22,0.356,0.0347,0,281407,63,2016,8/26/2016,Life Itself,Unknown,17.0
45985,['John Williams'],[1535255],0.2,0.334,0.0438,113.103,-12.765,1,7,0.86,0.79,0.0961,0.0419,0,365200,25,1981,1/1/1981,The Miracle of the Ark,Unknown,17.0
20412,['Childish Gambino'],[2487188],0.232,0.345,0.276,79.351,-9.983,0,0,0.509,4.02e-05,0.128,0.0327,1,104387,48,2011,11/15/2011,Letter Home,Unknown,17.0
95534,['Vladimir Horowitz'],[119107],0.245,0.0364,0.0495,67.104,-23.874,1,6,0.994,0.872,0.191,0.0366,0,542867,0,1928,1928,"Barcarolle, Op. 60",Unknown,17.0
95448,['Vladimir Horowitz'],[119107],0.315,0.24,0.115,70.719,-14.772,1,8,0.986,0.909,0.15,0.0392,0,422533,1,1928,1928,"Ballade No. 3 in A-Flat Major, Op. 47",Unknown,17.0
2002,['Nobuo Uematsu'],[431669],0.525,0.0189,0.385,152.437,-18.435,1,9,0.98,0.894,0.0611,0.0759,0,299840,39,1997,2/10/1997,Flowers Blooming in the Church,Unknown,17.0
11326,['Benjamin Britten'],[796872],0.295,0.209,0.315,173.751,-22.003,1,0,0.851,0.902,0.177,0.0337,0,154853,0,1949,1949,"Diversions, Op. *** Finale. Tarantella",Unknown,17.0
43904,['Jimmy Dean'],[352992],0.548,0.0632,0.35,90.783,-26.804,1,5,0.856,0.0,0.0764,0.157,0,194227,6,1961,1/1/1961,*********** MacClain,Unknown,17.0
563,"[""Sergio Mendes & Brasil '66""]",[5056],0.807,0.41,0.857,122.361,-16.489,1,0,0.497,0.0,0.0362,0.0391,0,185267,27,1970,1/1/1970,Look Around,Unknown,17.0
6893,['Alesso'],[2580989],0.503,0.748,0.356,125.896,-4.124,1,5,0.0305,0.0,0.343,0.0619,0,210013,71,2015,5/26/2015,Heroes (we could be),Unknown,17.0
43905,['Jimmy Dean'],[352992],0.359,0.224,0.168,76.116,-11.226,1,0,0.968,3.88e-06,0.147,0.0298,0,188787,15,1967,7/24/1967,Peace in the Valley,Unknown,17.0
95607,['Vladimir Horowitz'],[119107],0.39,0.25,0.319,82.761,-16.401,1,5,0.977,0.836,0.0773,0.0466,0,140827,0,1926,1926,"** études, Op. *** No. 8 in F Major",Unknown,17.0
38390,['Gwen Guthrie'],[655346],0.754,0.809,0.838,108.212,-8.612,0,11,0.0477,0.000135,0.0443,0.115,0,258773,28,1983,1/1/1983,Seventh Heaven,Unknown,17.0
559,"[""Sergio Mendes & Brasil '66""]",[5056],0.573,0.491,0.887,136.98,-17.295,1,2,0.34,4.1e-05,0.0855,0.0346,0,158133,30,1970,1/1/1970,With A Little Help From My Friends,Unknown,17.0
45967,['John Williams'],[1535255],0.435,0.476,0.264,90.346,-11.588,1,5,0.74,0.273,0.359,0.0358,0,202120,28,1984,1/1/1984,**** Children's Crusade,Unknown,17.0
95176,['Vladimir Horowitz'],[119107],0.63,0.13,0.283,105.299,-15.041,1,4,0.99,0.878,0.113,0.0699,0,155627,0,1951,1951,Pictures at an Exhibition: 4. Bydlo,Unknown,17.0
95317,['Vladimir Horowitz'],[119107],0.343,0.193,0.0693,90.002,-26.707,0,3,0.989,0.793,0.969,0.0669,0,197373,8,1930,1930,"Valse oubliées, S. **** No. * in F-Sharp Major - Live",Unknown,17.0
64795,['Norma Jean'],[885216],0.783,0.483,0.937,122.047,-11.396,1,4,0.37,0.0,0.0984,0.0344,0,193573,22,1969,5/1/1969,Harper Valley PTA,Unknown,17.0
6745,['Albert Hammond'],[933781],0.297,0.232,0.264,89.357,-11.77,1,10,0.636,1.75e-06,0.112,0.0276,0,231040,33,1972,8/16/1972,The Air That I Breathe,Unknown,17.0
86062,['The Happenings'],[72999],0.444,0.219,0.285,95.545,-11.28,0,10,0.809,0.0,0.241,0.025,0,142787,18,1966,1966,Sealed with a Kiss,Unknown,17.0
45941,['John Williams'],[1535255],0.287,0.264,0.186,116.555,-17.012,1,5,0.897,0.871,0.077,0.0404,0,335507,45,2000,3/13/2000,Indiana Jones Theme,Unknown,17.0
63731,['New Order'],[1168958],0.665,0.888,0.622,127.628,-5.99,0,9,0.0192,7.13e-05,0.112,0.0409,0,312227,34,1985,5/13/1985,Sooner Than You Think - **** Remaster,Unknown,17.0
71257,['Ray Lynch'],[870589],0.199,0.179,0.228,92.101,-17.695,1,1,0.693,0.37,0.156,0.0368,0,331200,25,1984,1984,********* / Ray Lynch,Unknown,17.0
94709,['Vic Dickenson'],[170688],0.743,0.51,0.958,114.919,-10.894,1,10,0.907,0.878,0.248,0.0398,0,153533,0,1930,1930,Line-A-Jive,Unknown,17.0
95569,['Vladimir Horowitz'],[119107],0.41,0.176,0.346,78.439,-23.061,0,7,0.995,0.879,0.241,0.0581,0,384600,0,1928,1928,"Sonata, Op. 34, No. * in G Minor: III. Allegro molto",Unknown,17.0
95230,['Vladimir Horowitz'],[119107],0.436,0.00412,0.24,78.954,-31.648,1,5,0.995,0.953,0.075,0.285,0,146827,5,1951,1951,"Prelude in A Minor, Op. *** No. ** Lugubre - Remastered",Unknown,17.0
20424,['Childish Gambino'],[2487188],0.676,0.446,0.655,82.912,-7.153,0,6,0.119,0.0,0.112,0.329,0,234215,48,2013,12/10/2013,V. 3005,Unknown,17.0
95638,['Vladimir Horowitz'],[119107],0.374,0.0337,0.279,62.233,-22.273,1,7,0.994,0.903,0.116,0.0417,0,97040,0,1928,1928,"Kinderszenen, Op. *** XI. Fürchtenmachen",Unknown,17.0
41385,['James & Bobby Purify'],[135494],0.652,0.47,0.735,94.526,-11.731,1,10,0.0444,0.0143,0.583,0.032,0,178987,48,1967,1/1/1967,I'm Your Puppet,Unknown,17.0
38942,['Harold Faltermeyer'],[951443],0.423,0.651,0.14,107.011,-8.741,1,0,0.00799,0.618,0.31,0.0406,0,252200,55,1999,1/1/1999,"Top Gun Anthem - From ""Top Gun"" Original Soundtrack",Unknown,17.0
95469,['Vladimir Horowitz'],[119107],0.297,0.06,0.0641,113.755,-26.92,1,8,0.994,0.903,0.105,0.0357,0,116080,36,1963,1963,"Étude No. * in A-Flat Major from ""Trois Nouvelles Études""",Unknown,17.0
95430,['Vladimir Horowitz'],[119107],0.321,0.228,0.0575,77.439,-18.111,0,0,0.995,0.85,0.126,0.0696,0,89067,0,1928,1928,Preludes: Op. *** No. * in G-Minor,Unknown,17.0
595,"[""Sergio Mendes & Brasil '66""]",[5056],0.656,0.272,0.775,123.806,-20.372,1,9,0.839,0.00112,0.0654,0.0348,0,191533,41,1987,1/1/1987,The Fool On The Hill,Unknown,17.0
86202,['The Imperials'],[81919],0.707,0.263,0.814,111.84,-17.513,0,5,0.141,1.35e-05,0.0986,0.028,0,303800,25,1985,1985,Let the Wind ****,Unknown,17.0
95529,['Vladimir Horowitz'],[119107],0.28,0.0406,0.054,87.923,-22.895,1,6,0.994,0.883,0.105,0.0345,0,532307,0,1928,1928,"Barcarolle, Op. 60",Unknown,17.0
81375,['Teresa Teng'],[1795396],0.529,0.417,0.697,122.419,-12.31,0,5,0.488,1.17e-06,0.125,0.0315,0,175187,35,1980,1/1/1980,望春風,Unknown,17.0
81376,['Teresa Teng'],[1795396],0.417,0.255,0.328,78.373,-14.859,1,6,0.546,0.000135,0.134,0.0371,0,210387,35,1985,1/1/1985,千言萬語,Unknown,17.0
32211,['Failure'],[1280807],0.378,0.599,0.195,119.397,-9.091,1,1,0.00394,0.0151,0.171,0.0339,0,265600,40,1996,1996,The Nurse Who Loved Me,Unknown,17.0
64794,['Norma Jean'],[885216],0.481,0.269,0.552,111.455,-13.56,1,2,0.628,1.14e-06,0.461,0.0302,0,158707,19,1964,1964,Memories from the Past,Unknown,17.0
82093,['The Adicts'],[29084],0.321,0.704,0.638,90.062,-5.105,1,0,0.00655,0.0,0.205,0.04,0,207573,30,1985,10/1/1985,Bad Boy,Unknown,17.0
46046,['John Williams'],[1535255],0.142,0.113,0.0697,98.575,-25.362,0,2,0.859,0.838,0.107,0.0415,0,255693,63,1993,1/1/1993,Theme From Schindler's List,Unknown,17.0
46126,['John Williams'],[1535255],0.248,0.434,0.546,79.119,-13.105,1,7,0.797,0.171,0.928,0.0611,0,233267,32,1971,8/24/1971,Wedding Celebration And The Bottle Dance,Unknown,17.0
45936,['John Williams'],[1535255],0.18,0.0512,0.0601,79.124,-29.604,1,7,0.82,0.0546,0.137,0.0439,0,175533,47,2001,10/30/2001,Christmas at Hogwarts,Unknown,17.0
1796,['Glass Animals'],[2984484],0.557,0.61,0.128,155.965,-9.899,1,1,0.0691,0.0117,0.341,0.111,0,245547,48,2014,6/6/2014,Wyrd,Unknown,17.0
11315,['Benjamin Britten'],[796872],0.152,0.0134,0.036,137.457,-31.966,0,0,0.906,0.139,0.107,0.0435,0,690813,0,1949,1949,"Symphony for Cello & Orchestra, Op. 68: III. Adagio",Unknown,17.0
51138,['La Mafia'],[120370],0.763,0.421,0.917,162.333,-13.736,1,7,0.221,0.0,0.0754,0.0861,0,189213,42,1991,1991,Cómo Me Duele Amor,Unknown,17.0
2019,['Nobuo Uematsu'],[431669],0.311,0.302,0.394,174.488,-9.667,0,7,7.25e-06,0.926,0.208,0.0363,0,115027,31,1991,1991,The Final Battle,Unknown,17.0
63782,['New Order'],[1168958],0.586,0.803,0.811,117.079,-7.972,1,2,0.00272,0.639,0.456,0.0277,0,311773,37,1986,9/29/1986,All Day Long,Unknown,17.0
87308,['The McGuire Sisters'],[397412],0.443,0.193,0.599,74.505,-10.479,1,1,0.835,0.0,0.0855,0.0276,0,178960,38,1989,1/1/1989,Sincerely,Unknown,17.0
64479,['Nine Pound Hammer'],[351908],0.496,0.926,0.88,132.506,-9.439,1,9,0.000184,0.0283,0.176,0.0293,0,157867,38,1994,1994,Run **** Boy Run,Unknown,17.0
38185,['Gregg Allman'],[801101],0.593,0.302,0.328,74.591,-10.256,1,4,0.846,0.00616,0.0971,0.0254,0,237589,47,1973,10/1/1973,These Days,Unknown,17.0
95255,['Vladimir Horowitz'],[119107],0.31,0.22,0.0634,79.903,-16.664,1,6,0.979,0.868,0.162,0.0428,0,1803280,13,1930,1930,"Piano Sonata in B Minor, S. ***",Unknown,17.0
68113,['Peter White'],[844255],0.679,0.732,0.828,138.17,-9.71,0,5,0.19,0.327,0.0725,0.0263,0,305435,40,1996,7/23/1996,Together *****,Unknown,17.0
95807,['Walter Wanderley'],[230478],0.693,0.551,0.799,89.565,-14.152,0,9,0.717,0.932,0.0592,0.0679,0,123800,31,1991,1991,One Note Samba,Unknown,17.0
95513,['Vladimir Horowitz'],[119107],0.516,0.23,0.489,107.979,-17.701,1,3,0.993,0.863,0.227,0.0368,0,229692,0,1946,1946,The Stars and ******* Forever,Unknown,17.0
45942,['John Williams'],[1535255],0.356,0.187,0.0531,124.993,-23.961,0,4,0.805,0.916,0.0887,0.0502,0,228733,45,2001,10/30/2001,The Chess Game,Unknown,17.0
46089,['John Williams'],[1535255],0.32,0.171,0.217,112.092,-20.784,0,4,0.967,0.884,0.104,0.0594,0,372733,40,1981,1981,"Suite Española No. ** Op. 47: No. 5, Asturias (Leyenda) [Arranged by John Williams for Guitar]",Unknown,17.0
86201,['The Imperials'],[81919],0.279,0.134,0.255,80.644,-19.927,1,2,0.809,0.0,0.103,0.0342,0,194800,24,1979,1979,Eagle Song,Unknown,17.0
95588,['Vladimir Horowitz'],[119107],0.375,0.0779,0.24,79.756,-23.081,1,10,0.991,0.918,0.124,0.0398,0,182533,0,1928,1928,"Humoreske, Op. *** Noch rascher",Unknown,17.0
46116,['John Williams'],[1535255],0.354,0.615,0.136,111.232,-9.194,0,2,0.791,0.883,0.22,0.0651,0,451093,35,1981,1/1/1981,Desert Chase,Unknown,17.0
32213,['Failure'],[1280807],0.485,0.619,0.277,142.039,-6.712,1,8,0.000358,0.00176,0.28,0.027,0,268933,42,1996,1996,Stuck on You,Unknown,17.0
43552,['Jim Steinman'],[852399],0.628,0.637,0.755,110.447,-13.175,1,0,0.151,0.00109,0.262,0.0294,0,387267,38,1981,1981,Rock and Roll Dreams Come Through,Unknown,17.0
46044,['John Williams'],[1535255],0.699,0.419,0.822,131.629,-15.133,1,0,0.255,0.0239,0.0471,0.134,0,164307,55,1977,1/1/1977,Cantina Band,Unknown,17.0
81377,['Teresa Teng'],[1795396],0.351,0.298,0.281,77.213,-15.173,1,8,0.734,0.000809,0.114,0.0351,0,264560,34,1985,1/1/1985,恰似你的溫柔,Unknown,17.0
86065,['The Happenings'],[72999],0.501,0.358,0.541,132.327,-12.983,1,0,0.712,0.0,0.171,0.0338,0,178640,31,1966,1966,I Got Rhythm,Unknown,17.0
78628,['Steve Green'],[34402],0.226,0.0563,0.13,76.477,-20.185,1,2,0.83,4.35e-06,0.121,0.0323,0,283933,38,1984,1/1/1984,People Need The Lord,Unknown,17.0
9190,['Arthur Verocai'],[610730],0.436,0.612,0.576,87.067,-11.824,0,9,0.0839,0.000354,0.482,0.0442,0,315067,32,1972,1972,Karina (Domingo no Grajaú),Unknown,17.0
6890,['Alesso'],[2580989],0.601,0.775,0.483,119.964,-4.612,1,0,0.269,0.0,0.0883,0.0473,0,190295,74,2018,8/31/2018,REMEDY,Unknown,17.0
61845,['Modjo'],[480099],0.58,0.89,0.909,124.971,-5.559,1,6,6.54e-05,0.000446,0.0518,0.036,0,293732,50,2001,2001,Chillin',Unknown,17.0
63758,['New Order'],[1168958],0.611,0.938,0.903,117.231,-5.81,1,0,0.221,0.0208,0.342,0.0459,0,252680,45,2011,6/3/2011,True Faith - **** Total Version,Unknown,17.0
30808,['Emarosa'],[1000177],0.334,0.924,0.359,170.159,-3.805,0,8,0.00444,0.0,0.136,0.276,0,228987,47,2010,6/28/2010,A Toast to the future kids!,Unknown,17.0
44708,['John Carpenter'],[221684],0.619,0.634,0.163,137.646,-8.365,1,1,0.0422,0.854,0.161,0.0349,0,270440,27,1981,10/31/1981,Halloween II Theme,Unknown,17.0
52860,['Leo Dan'],[817911],0.488,0.267,0.24,90.701,-16.019,0,1,0.837,0.0342,0.119,0.0451,0,189547,39,1981,1981,Tengo Todo por Hacer,Unknown,17.0
46134,['John Williams'],[1535255],0.17,0.114,0.037,113.874,-22.389,1,3,0.605,0.852,0.263,0.047,0,213920,33,1980,1/1/1980,The Magic Tree,Unknown,17.0
9192,['Arthur Verocai'],[610730],0.443,0.486,0.369,141.038,-13.41,0,11,0.864,0.442,0.358,0.0445,0,179973,47,1972,1972,Na boca do sol,Unknown,17.0
20411,['Childish Gambino'],[2487188],0.53,0.584,0.575,81.854,-11.891,1,0,0.274,0.0,0.158,0.218,0,251520,68,2019,7/11/2019,Hakuna Matata,Unknown,17.0
6894,['Alesso'],[2580989],0.416,0.849,0.147,125.098,-4.909,0,1,0.00864,0.000138,0.204,0.0455,0,205440,56,2012,1/1/2012,******* (Lose My Mind) - Radio Edit,Unknown,17.0
50187,['Kidz Bop Kids'],[92208],0.605,0.906,0.662,130.06,-2.068,0,8,0.0243,0.0,0.295,0.0411,0,190173,47,2014,7/15/2014,Timber,Unknown,17.0
76355,['Skyy'],[18896],0.794,0.636,0.847,121.213,-8.698,1,2,0.00297,0.0141,0.0753,0.0756,0,382333,46,1981,1/1/1981,**** Me,Unknown,17.0
95251,['Vladimir Horowitz'],[119107],0.295,0.0713,0.0379,75.303,-20.649,1,11,0.982,0.891,0.699,0.0472,0,791893,13,1930,1930,"Années de pèlerinage, Première année (Suisse), S. **** No. 6, Vallée d'Obermann",Unknown,17.0
84158,['The Cascades'],[61690],0.612,0.813,0.742,130.1,-9.244,1,8,0.626,0.0,0.0968,0.0772,0,139200,26,1963,1963,Let Me Be,Unknown,17.0
20436,['Childish Gambino'],[2487188],0.707,0.562,0.418,98.094,-7.621,1,0,0.124,1.58e-05,0.561,0.0305,0,252026,73,2014,10/3/2014,Sober,Unknown,17.0
34882,['Frantz Casseus'],[1177242],0.481,0.0271,0.219,70.082,-31.756,1,4,0.993,0.933,0.115,0.0435,0,208067,36,1954,1/1/1954,Lullaby,Unknown,17.0
95146,['Vladimir Horowitz'],[119107],0.265,0.185,0.281,98.321,-17.996,1,1,0.991,0.89,0.181,0.0375,0,185880,2,1928,1928,"Mazurka in C-Sharp Minor, Op. *** No. 4",Unknown,17.0
95158,['Vladimir Horowitz'],[119107],0.343,0.00267,0.235,67.078,-28.001,1,7,0.995,0.924,0.108,0.0818,0,127373,0,1928,1928,"Kinderszenen, Op. *** XIII. Der Dichter spricht",Unknown,17.0
52150,['Lea Salonga'],[788283],0.341,0.229,0.131,126.852,-15.795,1,0,0.846,2.81e-06,0.101,0.0344,0,160800,60,1992,1/1/1992,A Whole New World,Unknown,17.0
80039,['Swing Out Sister'],[45972],0.704,0.557,0.777,113.194,-12.813,1,4,0.175,0.00231,0.0631,0.0316,0,226453,55,1987,5/13/1987,Breakout,Unknown,17.0
30809,['Emarosa'],[1000177],0.386,0.941,0.483,90.913,-2.168,1,6,0.00055,0.0,0.14,0.0515,0,273653,48,2008,7/8/2008,The Past Should Stay Dead,Unknown,17.0
11771,['Big Black'],[55010],0.361,0.873,0.403,177.327,-10.335,1,1,0.000147,0.261,0.308,0.0429,1,149000,25,1985,6/1/1985,Big Money,Unknown,17.0
95208,['Vladimir Horowitz'],[119107],0.342,0.00467,0.263,128.924,-37.66,1,8,0.995,0.9,0.115,0.0412,0,326480,20,1964,1964,"Piano Sonata No. 8 in C Minor, Op. ** ""Pathétique"": II. Adagio cantabile",Unknown,17.0
85866,['The Four Lads'],[71508],0.304,0.292,0.376,84.022,-12.813,1,7,0.963,0.000249,0.205,0.0278,0,195133,31,1953,1953,Moments To Remember,Unknown,17.0
95447,['Vladimir Horowitz'],[119107],0.524,0.00454,0.222,111.463,-31.155,1,5,0.995,0.967,0.0851,0.182,0,146627,0,1928,1928,Preludes: Op. *** No. * in A-Minor,Unknown,17.0
52861,['Leo Dan'],[817911],0.607,0.357,0.736,107.362,-7.283,1,9,0.179,0.0,0.0571,0.0317,0,183640,51,2002,8/1/2002,Esa Pared,Unknown,17.0
45987,['John Williams'],[1535255],0.427,0.312,0.195,61.363,-17.382,0,10,0.772,0.866,0.172,0.0601,0,89760,34,1991,11/26/1991,Prologue,Unknown,17.0
95182,['Vladimir Horowitz'],[119107],0.471,0.0088,0.039,39.875,-32.859,0,4,0.996,0.904,0.0805,0.0438,0,104080,1,1951,1951,"Prelude, Op. 67, No. ** Andante - Remastered",Unknown,17.0
10913,['Bebe Rexha'],[2992951],0.757,0.672,0.382,111.996,-6.524,0,0,0.0186,0.0,0.158,0.0955,1,251467,76,2015,12/4/2015,"Me, Myself & I",Unknown,17.0
46098,['John Williams'],[1535255],0.0933,0.131,0.0345,77.046,-17.31,1,1,0.859,0.437,0.0761,0.0384,0,171893,35,1977,1/1/1977,The Return Home,Unknown,17.0
95439,['Vladimir Horowitz'],[119107],0.141,0.263,0.0519,69.11,-19.383,1,11,0.987,0.898,0.157,0.0368,0,392240,0,1928,1928,"Piano Sonata in E-Flat Minor, Op. *** I. Allegro energico",Unknown,17.0
95195,['Vladimir Horowitz'],[119107],0.282,0.143,0.277,123.704,-26.679,1,0,0.986,0.867,0.179,0.042,0,112013,0,1935,1935,"Piano Sonata in E-Flat Minor, Op. *** II. Allegro vivace e leggero",Unknown,17.0
576,"[""Sergio Mendes & Brasil '66""]",[5056],0.591,0.394,0.782,124.825,-14.349,0,7,0.824,0.107,0.356,0.0466,0,147547,24,1969,1969,Ye-Me-Le,Unknown,17.0
64868,['Oasis'],[1426593],0.367,0.792,0.533,166.134,-5.038,1,7,0.308,0.0,0.403,0.0969,0,242920,32,1995,10/2/1995,Bonehead's Bank Holiday - Remastered,Unknown,17.0
31617,['Eric Tingstad'],[190550],0.559,0.309,0.185,116.709,-14.841,1,0,0.889,0.94,0.108,0.0302,0,340173,35,1986,1/1/1986,********** - Remastered,Unknown,17.0
21898,['Confederate Railroad'],[119058],0.586,0.517,0.637,77.189,-12.88,1,4,0.225,1.91e-06,0.272,0.0268,0,223667,55,1994,1994,Daddy Never Was the Cadillac Kind,Unknown,17.0
