,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),Unnamed: 19,genre,genre_id
84371,['The Chordettes'],[763551],0.837,0.325,0.598,111.191,-12.675,1,0,0.784,0.0,0.107,0.0385,0,128627,14,1957,1957,Just Between You And Me - **** #8 Billboard chart hit,,R&B;,5.0
52110,['LaVern Baker'],[778344],0.779,0.577,0.903,78.804,-8.467,0,3,0.593,0.0,0.135,0.0448,0,131067,16,1957,1957,Tra la La,,R&B;,5.0
52111,['LaVern Baker'],[778344],0.638,0.499,0.916,135.534,-9.386,1,1,0.78,0.0,0.346,0.0325,0,159840,12,1957,1957,I Can't Love You Enough,,R&B;,5.0
52112,['LaVern Baker'],[778344],0.759,0.274,0.96,76.107,-9.124,1,10,0.841,0.0,0.109,0.0458,0,155387,13,1957,1957,That's All I Need,,R&B;,5.0
52113,['LaVern Baker'],[778344],0.686,0.302,0.772,145.231,-10.488,1,1,0.653,1.34e-05,0.0809,0.0793,0,141947,11,1957,1957,"Get Up, Get Up (You Sleepy Head)",,R&B;,5.0
52115,['LaVern Baker'],[778344],0.644,0.304,0.745,102.488,-10.832,1,9,0.777,5.25e-06,0.179,0.0306,0,144240,8,1957,1957,Still,,R&B;,5.0
52116,['LaVern Baker'],[778344],0.58,0.205,0.528,77.592,-10.114,1,5,0.853,0.0,0.172,0.0315,0,178960,8,1957,1957,Play It Fair,,R&B;,5.0
52120,['LaVern Baker'],[778344],0.626,0.768,0.912,171.459,-7.925,1,1,0.763,0.0,0.384,0.197,0,130947,38,1957,1957,Jim Dandy,,R&B;,5.0
52122,['LaVern Baker'],[778344],0.564,0.227,0.677,69.5,-11.777,1,3,0.848,0.0,0.15,0.0386,0,185187,30,1957,1957,Soul on Fire,,R&B;,5.0
52124,['LaVern Baker'],[778344],0.758,0.504,0.828,80.847,-11.366,1,1,0.664,0.0,0.316,0.0452,0,184960,21,1957,1957,******* Dee,,R&B;,5.0
52125,['LaVern Baker'],[778344],0.576,0.289,0.891,76.703,-10.669,1,5,0.84,0.0,0.543,0.0748,0,185507,22,1957,1957,Bop-Ting-A-Ling,,R&B;,5.0
73905,['Ruth Brown'],[806877],0.77,0.393,0.816,138.534,-15.668,1,8,0.648,0.0,0.0868,0.0859,0,176573,14,1957,1957,Daddy Daddy,,R&B;,5.0
73906,['Ruth Brown'],[806877],0.451,0.0253,0.384,116.646,-21.549,0,3,0.932,3.65e-05,0.205,0.0475,0,161267,13,1957,1957,So Long,,R&B;,5.0
73907,['Ruth Brown'],[806877],0.703,0.317,0.777,94.224,-15.853,1,3,0.337,0.0,0.118,0.0324,0,164413,11,1957,1957,It's Love Baby *** Hours of the Day),,R&B;,5.0
73908,['Ruth Brown'],[806877],0.649,0.199,0.735,116.212,-17.038,1,8,0.89,0.0,0.135,0.0536,0,158280,12,1957,1957,Sentimental Journey,,R&B;,5.0
73909,['Ruth Brown'],[806877],0.859,0.244,0.875,121.962,-13.397,1,5,0.765,0.0,0.126,0.0562,0,195467,41,1957,1957,******* Hours,,R&B;,5.0
73910,['Ruth Brown'],[806877],0.807,0.189,0.849,122.908,-15.549,1,8,0.478,0.0,0.0722,0.124,0,176387,33,1957,1957,Mama He Treats Your Daughter Mean,,R&B;,5.0
73911,['Ruth Brown'],[806877],0.534,0.376,0.801,201.043,-13.56,0,6,0.624,3.97e-05,0.0764,0.109,0,153293,32,1957,1957,Wild Wild Young Men,,R&B;,5.0
73912,['Ruth Brown'],[806877],0.651,0.478,0.965,161.01,-12.038,1,10,0.67,0.0,0.189,0.0494,0,129600,34,1957,1957,Lucky Lips,,R&B;,5.0
73913,['Ruth Brown'],[806877],0.764,0.352,0.955,86.205,-12.68,1,6,0.48,0.0,0.0616,0.142,0,165413,31,1957,1957,As Long as I'm Moving,,R&B;,5.0
73914,['Ruth Brown'],[806877],0.75,0.322,0.761,85.567,-14.327,1,8,0.449,0.0286,0.0921,0.108,0,163800,27,1957,1957,Mambo Baby,,R&B;,5.0
73915,['Ruth Brown'],[806877],0.463,0.784,0.712,139.087,-11.991,0,10,0.354,0.0,0.187,0.0699,0,156320,19,1957,1957,***** Little Boy,,R&B;,5.0
73917,['Ruth Brown'],[806877],0.589,0.34,0.79,141.569,-15.363,0,10,0.276,0.0,0.0839,0.0371,0,175587,21,1957,1957,Teardrops from My Eyes,,R&B;,5.0
73918,['Ruth Brown'],[806877],0.681,0.12,0.498,110.089,-17.586,1,7,0.772,0.000285,0.16,0.0369,0,172267,16,1957,1957,Oh What a Dream,,R&B;,5.0
60366,['Mickey & Sylvia'],[889449],0.705,0.387,0.202,98.675,-8.937,1,3,0.773,1.47e-06,0.117,0.0288,0,180453,12,1957,1957,Peace of Mind,,R&B;,5.0
60367,['Mickey & Sylvia'],[889449],0.619,0.722,0.799,114.785,-7.202,1,10,0.434,2.72e-05,0.14,0.0576,0,131093,11,1957,1957,I've Got a Feeling,,R&B;,5.0
60368,['Mickey & Sylvia'],[889449],0.525,0.573,0.914,115.38,-8.671,1,0,0.784,0.0,0.386,0.0517,0,131280,7,1957,1957,A New Idea on Love,,R&B;,5.0
60369,['Mickey & Sylvia'],[889449],0.541,0.154,0.231,99.086,-13.679,1,0,0.918,0.0,0.241,0.0286,0,151680,7,1957,1957,Seems Like Just *********,,R&B;,5.0
60370,['Mickey & Sylvia'],[889449],0.641,0.525,0.838,112.724,-8.804,1,0,0.749,0.0,0.331,0.0373,0,166920,7,1957,1957,Say the Word,,R&B;,5.0
60372,['Mickey & Sylvia'],[889449],0.733,0.628,0.939,120.823,-8.026,1,0,0.67,0.0,0.105,0.0321,0,164413,16,1957,1957,Love Will Make You Fail in School,,R&B;,5.0
60373,['Mickey & Sylvia'],[889449],0.571,0.341,0.615,114.685,-11.683,0,9,0.816,0.0,0.155,0.048,0,156147,15,1957,1957,Who Knows Why?,,R&B;,5.0
60374,['Mickey & Sylvia'],[889449],0.664,0.591,0.728,129.025,-7.843,1,7,0.778,4.16e-06,0.167,0.0358,0,140320,20,1957,1957,Where Is My Honey?,,R&B;,5.0
88106,['The Platters'],[894335],0.546,0.281,0.472,73.313,-9.951,0,0,0.851,0.0,0.0907,0.0282,0,173627,44,1957,1/26/1957,Only Because,,R&B;,5.0
2480,['Jackie Wilson'],[108826],0.465,0.342,0.516,108.041,-9.549,1,5,0.827,0.0,0.252,0.0301,0,167867,14,1958,1958,I'm Wanderin',,R&B;,5.0
2481,['Jackie Wilson'],[108826],0.574,0.56,0.896,160.928,-8.466,1,3,0.728,0.0,0.246,0.0502,0,107467,14,1958,1958,If I Can't Have You,,R&B;,5.0
2484,['Jackie Wilson'],[108826],0.294,0.302,0.301,108.115,-8.722,1,10,0.665,4.13e-06,0.1,0.0282,0,170200,11,1958,1958,As Long As I Live,,R&B;,5.0
2488,['Jackie Wilson'],[108826],0.555,0.563,0.935,179.35,-8.644,1,3,0.684,0.0,0.134,0.0936,0,124653,13,1958,1958,Why Can't You Be Mine,,R&B;,5.0
2489,['Jackie Wilson'],[108826],0.656,0.634,0.966,108.761,-8.033,1,5,0.712,2.77e-05,0.159,0.0352,0,144293,13,1958,1958,Right Now!,,R&B;,5.0
2506,['Jackie Wilson'],[108826],0.664,0.66,0.873,84.345,-6.526,1,5,0.447,0.0,0.298,0.13,0,169240,56,1958,1958,Reet ******,,R&B;,5.0
2507,['Jackie Wilson'],[108826],0.242,0.436,0.345,69.182,-7.528,1,5,0.658,0.0,0.324,0.0367,0,154173,42,1958,1958,To Be Loved,,R&B;,5.0
2518,['Jackie Wilson'],[108826],0.576,0.725,0.803,183.35,-5.329,1,5,0.617,2.74e-05,0.237,0.0909,0,138160,22,1958,1958,Come Back To Me,,R&B;,5.0
2520,['Jackie Wilson'],[108826],0.608,0.733,0.925,163.256,-6.847,1,5,0.595,0.0,0.266,0.18,0,147653,22,1958,1958,Etcetera,,R&B;,5.0
2522,['Jackie Wilson'],[108826],0.674,0.433,0.8,137.548,-9.301,1,10,0.315,0.0,0.34,0.0769,0,132787,19,1958,1958,It's So Fine,,R&B;,5.0
2524,['Jackie Wilson'],[108826],0.691,0.427,0.795,116.831,-8.968,1,2,0.559,0.0,0.136,0.0349,0,127200,17,1958,1958,It's Too Bad We Had To Say Goodbye,,R&B;,5.0
2525,['Jackie Wilson'],[108826],0.543,0.214,0.422,98.59,-11.146,1,7,0.797,0.0,0.119,0.031,0,211960,15,1958,1958,Danny Boy,,R&B;,5.0
85489,['The Drifters'],[118544],0.754,0.442,0.956,119.306,-7.331,1,10,0.786,0.0,0.0915,0.0697,0,151800,14,1958,1958,Drip Drop,,R&B;,5.0
85505,['The Drifters'],[118544],0.579,0.502,0.803,83.837,-7.282,1,3,0.719,0.0,0.15,0.0324,0,152640,38,1958,1958,Fools Fall in Love,,R&B;,5.0
85513,['The Drifters'],[118544],0.724,0.436,0.841,131.121,-8.937,1,7,0.54,0.0,0.206,0.0323,0,145933,19,1958,1958,Ruby Baby,,R&B;,5.0
85516,['The Drifters'],[118544],0.7,0.282,0.689,125.47,-9.288,0,1,0.891,8.21e-05,0.0913,0.0428,0,162960,16,1958,1958,Adorable,,R&B;,5.0
21111,['Chuck Willis'],[126144],0.681,0.531,0.877,117.416,-8.506,1,3,0.801,0.000544,0.0973,0.0372,0,153000,10,1958,1958,My Crying Eyes,,R&B;,5.0
21112,['Chuck Willis'],[126144],0.574,0.563,0.961,66.342,-7.765,1,5,0.813,0.0,0.368,0.0449,0,134640,9,1958,1958,There's Got to Be a Way,,R&B;,5.0
21113,['Chuck Willis'],[126144],0.544,0.491,0.58,105.997,-5.031,1,5,0.845,0.0,0.121,0.0355,0,157960,6,1958,1958,Juanita,,R&B;,5.0
21114,['Chuck Willis'],[126144],0.37,0.383,0.698,195.777,-8.061,1,8,0.847,0.0,0.12,0.0348,0,165707,7,1958,1958,My Life,,R&B;,5.0
21117,['Chuck Willis'],[126144],0.719,0.403,0.746,130.135,-9.203,0,2,0.694,0.0,0.161,0.0634,0,165733,26,1958,1958,What'cha Gonna Do (When Your Baby Leaves You),,R&B;,5.0
21118,['Chuck Willis'],[126144],0.353,0.338,0.523,100.533,-7.802,1,5,0.792,0.0,0.376,0.028,0,155880,20,1958,1958,It's Too Late,,R&B;,5.0
34797,['Frankie Lymon'],[139933],0.506,0.757,0.933,88.856,-7.368,0,11,0.71,1.92e-06,0.321,0.0441,0,134307,9,1958,1958,Jailhouse Rock,,R&B;,5.0
34798,['Frankie Lymon'],[139933],0.643,0.679,0.972,95.501,-7.226,1,5,0.703,0.0,0.0696,0.0314,0,119427,8,1958,1958,Wake up Little Susie,,R&B;,5.0
34799,['Frankie Lymon'],[139933],0.443,0.847,0.848,200.429,-6.94,1,10,0.647,0.0,0.0728,0.17,0,123320,7,1958,1958,Waitin' in School,,R&B;,5.0
34800,['Frankie Lymon'],[139933],0.534,0.718,0.926,163.989,-9.273,0,7,0.56,0.0,0.609,0.0961,0,160280,39,1958,1958,Little Bitty Pretty One,,R&B;,5.0
34802,['Frankie Lymon'],[139933],0.535,0.672,0.967,140.784,-7.159,1,11,0.698,0.0,0.845,0.0377,0,144040,16,1958,1958,Diana,,R&B;,5.0
34803,['Frankie Lymon'],[139933],0.596,0.55,0.877,115.883,-7.403,1,11,0.712,0.0,0.35,0.03,0,168267,14,1958,1958,Silhouettes,,R&B;,5.0
34804,['Frankie Lymon'],[139933],0.609,0.738,0.967,92.653,-7.388,1,3,0.454,0.0,0.306,0.0352,0,125907,12,1958,1958,Buzz Buzz Buzz,,R&B;,5.0
54599,['Little Willie John'],[269972],0.295,0.341,0.247,88.381,-8.462,1,5,0.768,6.45e-05,0.119,0.0321,0,154053,10,1958,1958,Suffering With The *****,,R&B;,5.0
54600,['Little Willie John'],[269972],0.446,0.499,0.567,137.922,-7.299,0,10,0.886,1.5e-05,0.205,0.0333,0,164107,9,1958,1958,"Love, Life And Money",,R&B;,5.0
54601,['Little Willie John'],[269972],0.456,0.499,0.595,127.241,-7.223,0,1,0.748,0.0,0.124,0.0377,0,153907,8,1958,1958,My Nerves,,R&B;,5.0
54602,['Little Willie John'],[269972],0.598,0.313,0.536,107.054,-10.66,1,1,0.837,3.75e-05,0.105,0.0397,0,136920,40,1958,1958,Need Your Love So Bad,,R&B;,5.0
54603,['Little Willie John'],[269972],0.584,0.358,0.551,105.884,-7.051,1,8,0.747,2.3e-06,0.0818,0.0514,0,164680,36,1958,1958,Fever,,R&B;,5.0
54604,['Little Willie John'],[269972],0.54,0.468,0.701,126.93,-8.675,1,7,0.795,0.0,0.113,0.123,0,183800,21,1958,1958,All Around The World,,R&B;,5.0
539,"[""Screamin' Jay Hawkins""]",[309458],0.574,0.401,0.587,89.848,-11.185,1,2,0.804,2.04e-05,0.546,0.0533,0,142893,14,1958,1958,I Love Paris,,R&B;,5.0
540,"[""Screamin' Jay Hawkins""]",[309458],0.356,0.497,0.376,115.685,-7.613,0,2,0.795,0.000204,0.126,0.0361,0,171440,13,1958,1958,If You Are But a Dream,,R&B;,5.0
541,"[""Screamin' Jay Hawkins""]",[309458],0.436,0.132,0.174,87.886,-14.565,1,3,0.904,0.019,0.262,0.0296,0,153093,12,1958,1958,**** Purple,,R&B;,5.0
544,"[""Screamin' Jay Hawkins""]",[309458],0.733,0.399,0.9,173.781,-12.086,0,10,0.59,0.0254,0.0766,0.094,0,144867,48,1958,1958,I Put a Spell On You,,R&B;,5.0
546,"[""Screamin' Jay Hawkins""]",[309458],0.385,0.879,0.672,143.785,-7.904,1,10,0.685,0.0114,0.587,0.0711,0,170413,19,1958,1958,Orange Colored Sky,,R&B;,5.0
547,"[""Screamin' Jay Hawkins""]",[309458],0.329,0.3,0.319,139.356,-11.52,1,3,0.978,4.04e-05,0.21,0.0385,0,108773,17,1958,1958,"Swing Low, Sweet Chariot",,R&B;,5.0
548,"[""Screamin' Jay Hawkins""]",[309458],0.753,0.617,0.914,108.053,-8.035,1,7,0.666,2.71e-05,0.748,0.153,0,142760,17,1958,1958,Yellow Coat,,R&B;,5.0
549,"[""Screamin' Jay Hawkins""]",[309458],0.632,0.501,0.778,142.967,-11.197,1,2,0.635,0.00154,0.362,0.0522,0,156893,15,1958,1958,Temptation,,R&B;,5.0
550,"[""Screamin' Jay Hawkins""]",[309458],0.41,0.322,0.326,82.552,-10.679,1,3,0.931,0.000808,0.0808,0.138,0,262400,16,1958,1958,Ol' Man River,,R&B;,5.0
551,"[""Screamin' Jay Hawkins""]",[309458],0.44,0.647,0.947,161.331,-8.106,1,7,0.79,0.000398,0.413,0.0377,0,159693,14,1958,1958,Take Me Back to My Boots and Saddle,,R&B;,5.0
552,"[""Screamin' Jay Hawkins""]",[309458],0.643,0.511,0.785,148.688,-8.851,0,5,0.805,2.88e-06,0.427,0.0902,0,139480,15,1958,1958,Hong Kong,,R&B;,5.0
553,"[""Screamin' Jay Hawkins""]",[309458],0.703,0.506,0.684,83.864,-9.876,1,0,0.652,0.00021,0.128,0.0966,0,118893,15,1958,1958,You Made Me Love You (I Didn't Want to Do It),,R&B;,5.0
78648,['Steve Lacy'],[3420473],0.492,0.331,0.454,135.571,-11.642,0,2,0.785,0.0451,0.0814,0.0321,0,405440,10,1958,1/1/1958,Alone Together,,R&B;,5.0
71060,['Ray Charles'],[46861],0.372,0.114,0.287,74.583,-19.12,1,10,0.703,0.000331,0.692,0.0432,0,408200,13,1958,1958,"A Fool for You - Live at Newport Jazz Festival, Rhode Island, ********",,R&B;,5.0
71061,['Ray Charles'],[46861],0.534,0.33,0.576,145.778,-18.035,1,10,0.215,0.000127,0.951,0.315,0,233960,14,1958,1958,"In a Little Spanish Town - Live at Newport Jazz Festival, Rhode Island, ********",,R&B;,5.0
71065,['Ray Charles'],[46861],0.328,0.483,0.708,173.052,-17.715,1,8,0.0961,0.852,0.941,0.0468,0,388133,13,1958,1958,"***** Waltz - Live at Newport Jazz Festival, Rhode Island, ********",,R&B;,5.0
71071,['Ray Charles'],[46861],0.64,0.503,0.962,120.617,-14.446,1,1,0.859,3.62e-06,0.922,0.142,0,271373,13,1958,1958,"Talkin' 'Bout You - Live at Newport Jazz Festival, Rhode Island, ********",,R&B;,5.0
71075,['Ray Charles'],[46861],0.403,0.524,0.656,133.747,-15.325,1,0,0.155,0.61,0.845,0.156,0,223773,11,1958,1958,"Hot Rod - Live at Newport Jazz Festival, Rhode Island, ********",,R&B;,5.0
71082,['Ray Charles'],[46861],0.572,0.258,0.579,63.007,-19.215,1,0,0.343,0.0291,0.463,0.0406,0,275040,10,1958,1958,"****** - Live at Newport Jazz Festival, Rhode Island, ********",,R&B;,5.0
71103,['Ray Charles'],[46861],0.712,0.234,0.599,71.111,-10.92,1,1,0.8,0.0,0.0815,0.0391,0,157560,43,1958,1958,Lonely Avenue,,R&B;,5.0
71104,['Ray Charles'],[46861],0.668,0.476,0.842,139.309,-11.791,1,9,0.746,0.0,0.147,0.048,0,160800,42,1958,1958,Leave My Woman Alone,,R&B;,5.0
71105,['Ray Charles'],[46861],0.597,0.163,0.479,125.593,-11.156,1,4,0.923,1.18e-05,0.0866,0.0345,0,158773,40,1958,1958,What Would I Do Without You,,R&B;,5.0
71106,['Ray Charles'],[46861],0.789,0.513,0.882,76.753,-9.055,1,6,0.824,3.63e-05,0.0862,0.0457,0,174533,40,1958,1958,Heartbreaker,,R&B;,5.0
71118,['Ray Charles'],[46861],0.743,0.519,0.863,97.763,-10.481,1,8,0.807,0.00228,0.0611,0.0685,0,142573,39,1958,1958,Swanee River Rock (Talkin' 'Bout That River),,R&B;,5.0
71135,['Ray Charles'],[46861],0.484,0.246,0.5,77.094,-13.111,0,7,0.721,0.0,0.219,0.0467,0,139373,22,1958,1958,It's All Right,,R&B;,5.0
71136,['Ray Charles'],[46861],0.648,0.435,0.721,68.613,-14.684,0,5,0.658,0.0,0.637,0.0343,0,244867,18,1958,1958,"The Right Time - Live at Newport Jazz Festival, Rhode Island, ********",,R&B;,5.0
71137,['Ray Charles'],[46861],0.628,0.359,0.896,116.093,-16.018,1,10,0.737,0.0,0.118,0.0694,0,137867,23,1958,1958,Yes Indeed!,,R&B;,5.0
71138,['Ray Charles'],[46861],0.544,0.201,0.334,69.041,-11.357,0,10,0.933,3.16e-06,0.073,0.0336,0,161307,21,1958,1958,The Sun's Gonna Shine *****,,R&B;,5.0
71139,['Ray Charles'],[46861],0.673,0.224,0.464,115.757,-12.043,1,2,0.828,0.0,0.0792,0.0542,0,139627,27,1958,1958,*********,,R&B;,5.0
71144,['Ray Charles'],[46861],0.557,0.543,0.562,125.955,-14.586,1,9,0.629,3.18e-06,0.971,0.322,0,384760,18,1958,1958,"I've Got a Woman - Live at Newport Jazz Festival, Rhode Island, ********",,R&B;,5.0
71145,['Ray Charles'],[46861],0.41,0.589,0.969,200.6,-10.341,1,1,0.726,0.0,0.0927,0.091,0,172467,22,1958,1958,Talkin' 'Bout You,,R&B;,5.0
71146,['Ray Charles'],[46861],0.553,0.308,0.621,77.752,-11.865,1,6,0.753,0.0,0.0489,0.0601,0,147400,19,1958,1958,I Want to Know,,R&B;,5.0
71147,['Ray Charles'],[46861],0.624,0.253,0.777,81.855,-10.939,1,8,0.552,0.0,0.157,0.204,0,142000,22,1958,1958,Get on the Right Track,,R&B;,5.0
71148,['Ray Charles'],[46861],0.502,0.321,0.905,105.427,-14.278,1,1,0.845,0.0,0.326,0.0389,0,177267,20,1958,1958,I Had a Dream,,R&B;,5.0
71153,['Ray Charles'],[46861],0.401,0.203,0.454,111.52,-14.992,1,1,0.919,0.000298,0.146,0.0355,0,177627,18,1958,1958,I Want a Little ****,,R&B;,5.0
89490,['The Silhouettes'],[502351],0.394,0.891,0.895,199.118,-6.948,1,8,0.662,0.0,0.2,0.0576,0,135984,11,1958,6/11/1958,Bing Bong,,R&B;,5.0
89491,['The Silhouettes'],[502351],0.636,0.617,0.935,160.557,-8.955,1,0,0.641,0.0,0.0208,0.168,0,143675,7,1958,6/11/1958,Heading for the Poorhouse,,R&B;,5.0
89492,['The Silhouettes'],[502351],0.624,0.42,0.838,80.021,-9.907,1,7,0.677,0.000694,0.111,0.0345,0,169629,39,1958,6/11/1958,Get a ***,,R&B;,5.0
37353,['Gloria Lynne'],[664883],0.458,0.684,0.842,125.353,-7.683,1,8,0.182,0.000666,0.1,0.0731,0,139560,13,1958,1958,You Don't Have to Be A - Tower of Strength,,R&B;,5.0
15533,['Bobby Day'],[74452],0.286,0.296,0.521,88.28,-12.878,1,0,0.715,0.0,0.0993,0.0328,0,149000,11,1958,1/1/1958,Saving My Life for You,,R&B;,5.0
15534,['Bobby Day'],[74452],0.534,0.369,0.7,84.245,-12.055,1,3,0.823,0.0,0.12,0.0307,0,178627,10,1958,1/1/1958,Come Seven,,R&B;,5.0
15535,['Bobby Day'],[74452],0.39,0.323,0.36,83.946,-8.427,1,8,0.945,3.24e-05,0.118,0.028,0,178053,9,1958,1/1/1958,So Long Baby,,R&B;,5.0
15536,['Bobby Day'],[74452],0.498,0.228,0.28,111.281,-14.261,1,5,0.969,1.42e-05,0.175,0.0361,0,167347,9,1958,1/1/1958,When the Swallows Come Back to Capistrano,,R&B;,5.0
15537,['Bobby Day'],[74452],0.541,0.608,0.938,171.992,-13.083,1,7,0.298,0.0,0.234,0.106,0,160080,63,1958,1/1/1958,Rockin' Robin,,R&B;,5.0
15538,['Bobby Day'],[74452],0.789,0.393,0.963,86.045,-12.018,0,10,0.795,0.0786,0.0271,0.103,0,156480,41,1958,1/1/1958,Little Bitty Pretty One,,R&B;,5.0
15539,['Bobby Day'],[74452],0.638,0.55,0.559,80.233,-13.077,1,0,0.697,0.0,0.0938,0.115,0,143320,29,1958,1/1/1958,Over and Over,,R&B;,5.0
15540,['Bobby Day'],[74452],0.348,0.234,0.687,201.03,-11.518,1,5,0.985,0.00326,0.289,0.0344,0,124640,19,1958,1/1/1958,Darling if I Had You,,R&B;,5.0
15541,['Bobby Day'],[74452],0.604,0.55,0.861,146.011,-12.885,1,2,0.718,0.000206,0.248,0.0404,0,169467,17,1958,1/1/1958,Little Turtle Dove,,R&B;,5.0
15542,['Bobby Day'],[74452],0.57,0.366,0.907,92.976,-13.313,1,1,0.676,0.0,0.293,0.0327,0,145307,16,1958,1/1/1958,Sweet Little Thing,,R&B;,5.0
15543,['Bobby Day'],[74452],0.838,0.455,0.823,140.449,-7.781,1,7,0.786,0.0,0.109,0.0547,0,154840,13,1958,1/1/1958,Beep Beep Beep,,R&B;,5.0
15544,['Bobby Day'],[74452],0.635,0.506,0.824,89.154,-12.642,1,9,0.776,1.46e-06,0.118,0.0395,0,169013,13,1958,1/1/1958,*********** Baby,,R&B;,5.0
88078,['The Platters'],[894335],0.24,0.268,0.349,72.191,-15.201,1,3,0.788,5.32e-05,0.21,0.0326,0,171560,14,1958,1/1/1958,It's Raining Outside,,R&B;,5.0
88088,['The Platters'],[894335],0.203,0.203,0.459,74.552,-14.26,1,8,0.879,3.05e-06,0.343,0.0351,0,135867,14,1958,1/1/1958,Whispering Wind,,R&B;,5.0
88091,['The Platters'],[894335],0.409,0.287,0.399,79.375,-10.038,1,8,0.754,0.0,0.12,0.0274,0,165960,13,1958,1/1/1958,Try A Little Tenderness,,R&B;,5.0
88092,['The Platters'],[894335],0.336,0.214,0.371,70.37,-13.958,1,5,0.889,0.0,0.428,0.0333,0,128707,13,1958,1/1/1958,I'll Take You Home ***** Kathleen,,R&B;,5.0
88095,['The Platters'],[894335],0.516,0.271,0.4,95.621,-15.388,0,3,0.601,3.22e-06,0.146,0.0311,0,140493,13,1958,1/1/1958,That Old Feeling,,R&B;,5.0
88096,['The Platters'],[894335],0.234,0.212,0.105,134.56,-15.039,1,10,0.847,0.000589,0.192,0.0325,0,198533,11,1958,1/1/1958,But Not Like You,,R&B;,5.0
88103,['The Platters'],[894335],0.388,0.301,0.214,84.316,-10.224,1,7,0.926,1.04e-05,0.088,0.0267,0,145533,12,1958,1/1/1958,Sleepy Time ****,,R&B;,5.0
88107,['The Platters'],[894335],0.455,0.361,0.285,115.854,-12.562,1,9,0.747,0.0,0.238,0.0473,0,168293,57,1958,1/1/1958,Twilight Time - Single Version,,R&B;,5.0
88126,['The Platters'],[894335],0.34,0.296,0.187,65.573,-10.93,0,2,0.883,0.000842,0.109,0.0315,0,116773,29,1958,1/1/1958,My ********,,R&B;,5.0
88131,['The Platters'],[894335],0.388,0.33,0.384,84.464,-13.259,1,5,0.809,0.0,0.17,0.029,0,151893,26,1958,1/1/1958,Don't Blame Me,,R&B;,5.0
88136,['The Platters'],[894335],0.284,0.28,0.758,78.367,-13.675,0,0,0.717,0.0,0.157,0.0276,0,136173,23,1958,1/1/1958,For The First Time,,R&B;,5.0
2483,['Jackie Wilson'],[108826],0.634,0.652,0.899,80.031,-8.684,1,5,0.557,0.0,0.257,0.216,0,124040,13,1959,1959,You Better Know It,,R&B;,5.0
2490,['Jackie Wilson'],[108826],0.503,0.388,0.546,104.247,-7.585,1,5,0.773,0.0,0.0666,0.0291,0,147787,10,1959,1959,We Have Love,,R&B;,5.0
2491,['Jackie Wilson'],[108826],0.728,0.367,0.536,113.17,-9.958,1,7,0.538,0.0,0.134,0.046,0,146240,11,1959,1959,By The Light Of The Silvery Moon,,R&B;,5.0
2492,['Jackie Wilson'],[108826],0.507,0.291,0.704,106.007,-13.637,1,0,0.742,0.000447,0.237,0.0265,0,141827,10,1959,1959,Each Time (I Love You More),,R&B;,5.0
2499,['Jackie Wilson'],[108826],0.678,0.607,0.885,138.481,-8.508,1,1,0.804,0.0,0.316,0.0408,0,157720,9,1959,1959,I Know I'll Always Be In Love With You,,R&B;,5.0
2500,['Jackie Wilson'],[108826],0.331,0.268,0.279,78.73,-12.328,1,8,0.874,0.0,0.132,0.043,0,176840,8,1959,1959,In The **** Of The Evening,,R&B;,5.0
2502,['Jackie Wilson'],[108826],0.504,0.676,0.961,161.48,-5.948,1,3,0.73,3.58e-06,0.329,0.0695,0,118827,9,1959,1959,The Joke (Is Not On Me),,R&B;,5.0
2508,['Jackie Wilson'],[108826],0.524,0.478,0.843,137.133,-8.894,1,7,0.406,0.0,0.74,0.118,0,166213,48,1959,1959,Lonely Teardrops,,R&B;,5.0
2512,['Jackie Wilson'],[108826],0.72,0.803,0.961,146.618,-8.443,1,5,0.673,0.0,0.362,0.0868,0,126227,31,1959,1959,That's Why (I Love You So),,R&B;,5.0
2514,['Jackie Wilson'],[108826],0.531,0.783,0.935,132.103,-6.449,1,0,0.586,0.0,0.311,0.043,0,130400,26,1959,1959,I'll Be Satisfied,,R&B;,5.0
2526,['Jackie Wilson'],[108826],0.529,0.486,0.779,110.154,-7.883,0,2,0.737,0.0,0.08,0.0315,0,141760,17,1959,1959,******* To Need Me (As I Need You),,R&B;,5.0
41445,['James Brown'],[128099],0.664,0.342,0.704,100.792,-10.876,1,0,0.831,0.0,0.205,0.0294,0,154467,35,1959,1959,Try Me,,R&B;,5.0
51543,['Larry Williams'],[135024],0.418,0.693,0.966,158.137,-12.019,1,1,0.18,0.0,0.307,0.0667,0,187533,42,1959,1959,Bony *******,,R&B;,5.0
51544,['Larry Williams'],[135024],0.595,0.798,0.968,138.019,-9.978,1,3,0.591,8.83e-06,0.0949,0.0293,0,132333,31,1959,1959,Dizzy Miss Lizzy,,R&B;,5.0
51545,['Larry Williams'],[135024],0.658,0.616,0.976,145.557,-11.392,1,0,0.587,0.0,0.043,0.0581,0,146560,30,1959,1959,Short **** Fannie,,R&B;,5.0
51546,['Larry Williams'],[135024],0.519,0.499,0.886,98.136,-13.986,1,10,0.624,5.86e-06,0.0983,0.0327,0,133067,30,1959,1959,Lawdy Miss Clawdy,,R&B;,5.0
